60 1080
4 36 495898
4 37 178353
4 38 45073
4 39 444991
4 40 573651
4 41 171726
4 42 512804
4 46 24853
4 47 356037
4 50 234413
4 51 484750
4 52 285240
4 54 279042
4 56 265460
4 57 437013
4 59 331465
5 8 568968
5 9 527434
5 10 109052
5 12 61886
5 15 163443
5 16 156066
5 21 174245
5 23 424689
5 24 69133
5 25 382466
5 28 9327
5 29 307676
5 30 310686
5 31 115245
5 32 193767
5 33 79700
5 34 177060
5 35 441513
5 36 74432
5 37 400063
5 38 144173
5 39 577286
5 41 505383
5 43 347356
5 45 161064
5 47 383489
5 48 265327
5 50 395722
5 52 239854
5 53 84508
5 55 157905
5 57 81265
5 59 92617
6 7 37694
6 8 398949
6 12 311079
6 15 102152
6 16 263866
6 17 426316
6 19 478926
6 20 217814
6 23 107437
6 24 346863
6 25 369611
6 26 106502
6 27 472783
6 28 473103
6 31 379852
6 33 73023
6 35 2055
6 36 4010
6 37 299500
6 39 412406
6 40 9044
6 41 252499
6 43 323327
6 44 30557
6 45 331400
6 46 202545
6 47 125148
6 50 213032
6 56 537454
7 9 454426
7 11 239673
7 12 253838
7 14 257555
7 15 536152
7 16 574555
7 17 180081
7 19 301559
7 20 304025
7 21 351975
7 22 82740
7 25 62209
7 26 521478
7 28 284379
7 30 109163
7 31 364514
7 32 422079
7 33 73306
7 35 178112
7 36 56713
7 38 270714
7 39 250361
7 40 19750
7 42 74308
7 47 51554
7 50 45866
7 51 126893
7 53 96990
7 54 439802
7 56 163497
7 58 528402
7 59 443815
8 9 543948
8 10 176917
8 11 268460
8 12 37097
8 13 324060
8 14 181851
8 15 12678
8 18 451016
8 19 4127
8 21 478189
8 22 378276
8 24 195159
8 25 310760
8 26 247796
8 28 205118
8 29 217059
8 30 41645
8 31 563013
8 32 532231
8 34 464591
8 35 214212
8 36 48502
8 37 287217
8 40 240705
8 41 241014
8 42 263724
8 43 400460
8 44 134792
8 45 72084
8 47 290707
8 48 250811
8 49 34894
8 50 436235
8 51 404455
8 52 116192
8 54 9400
8 55 474747
8 56 20372
8 57 354570
9 10 533137
9 11 417645
9 12 71037
9 15 485184
9 16 44069
9 17 162592
9 19 156349
9 20 186245
9 22 51676
9 23 148179
9 24 57018
9 28 412859
9 30 466113
9 31 199682
9 32 531533
9 34 161117
9 35 164672
9 36 104130
9 37 285590
9 39 139920
9 40 190868
9 42 431472
9 45 437956
9 46 180986
9 47 146502
9 50 88690
9 51 102399
9 52 362381
9 53 236333
9 54 86262
9 56 460103
9 57 227871
9 58 46710
9 59 197406
10 11 413834
10 13 168781
10 16 91742
10 17 234562
10 20 317628
10 21 306299
10 22 174581
10 23 65317
10 26 497190
10 27 62895
10 28 4151
10 29 370431
10 31 202186
10 32 210411
10 35 105374
10 36 533535
10 37 577855
10 39 514962
10 41 453783
10 42 275028
10 43 226251
10 44 83145
10 46 315575
10 47 336617
10 48 162504
10 52 181807
10 53 91860
10 55 379615
10 56 412428
10 57 497300
10 58 8357
10 59 375991
11 15 458896
11 18 563508
11 22 225691
11 23 266678
11 26 459634
11 28 368155
11 29 25440
11 31 18969
11 32 305348
11 34 122286
11 35 283797
11 36 344685
11 37 242328
11 39 494649
11 40 205099
11 42 172376
11 43 358467
11 45 394714
11 49 69244
11 50 510501
11 52 401032
11 53 329663
11 54 523891
11 55 152792
11 56 151164
11 57 189843
11 58 261751
12 13 162954
12 14 108961
12 18 513492
12 19 210294
12 21 85982
12 22 492625
12 24 508788
12 27 300410
12 30 79062
12 31 334292
12 33 345050
12 41 5567
12 43 393693
12 45 453890
12 46 2634
12 48 506589
12 50 442473
12 55 416163
12 57 47645
12 58 385238
12 59 551753
13 14 241153
13 15 437139
13 16 550576
13 17 485635
13 18 512907
13 19 212057
13 20 521669
13 22 68007
13 23 158012
13 24 230214
13 25 25180
13 28 58981
13 29 541146
13 30 277542
13 31 186215
13 32 485918
13 33 194881
13 34 522800
13 37 197509
13 40 477892
13 42 426746
13 43 240400
13 46 110567
13 51 582532
13 52 268984
13 53 30299
13 55 10738
13 57 48298
13 58 167011
13 59 126759
14 16 433526
14 17 306691
14 18 124590
14 19 149987
14 20 106204
14 21 8683
14 25 35342
14 26 418134
14 27 29408
14 28 496040
14 30 43658
14 34 292228
14 35 543550
14 40 8217
14 44 443265
14 45 224491
14 46 526491
14 48 353902
14 49 55724
14 51 367347
14 55 189876
14 57 181894
15 16 171557
15 18 484019
15 19 456180
15 21 342353
15 23 554204
15 25 176487
15 29 355922
15 30 320580
15 31 357854
15 32 578268
15 35 547446
15 36 483682
15 37 277836
15 41 360595
15 43 283802
15 46 520554
15 47 295020
15 53 23564
15 55 188480
15 56 387588
15 57 143000
15 58 205762
15 59 66382
16 17 518579
16 18 32661
16 19 333973
16 20 582649
16 21 109912
16 22 392476
16 24 116257
16 26 416110
16 27 563601
16 28 263165
16 29 100353
16 30 500143
16 31 329717
16 33 168195
16 35 112824
16 36 9848
16 37 567643
16 38 120370
16 39 274835
16 40 410847
16 41 272053
16 43 494572
16 44 38393
16 45 549503
16 50 577126
16 51 517173
16 54 65603
16 55 396065
16 57 143023
16 58 133355
16 59 167197
17 18 165631
17 19 378534
17 20 98900
17 21 288426
17 23 85797
17 25 357563
17 26 31861
17 28 410737
17 31 185230
17 32 325433
17 33 417524
17 34 237802
17 43 393945
17 45 124983
17 49 209531
17 51 186306
17 53 376582
17 54 129749
17 55 186093
17 57 63414
17 58 176828
17 59 242007
18 19 151530
18 21 61053
18 24 184164
18 28 41562
18 29 292703
18 30 471352
18 31 467254
18 32 124621
18 33 12472
18 34 15377
18 36 266655
18 38 424697
18 40 335430
18 41 484374
18 42 146908
18 43 366070
18 46 499636
18 48 235605
18 49 550557
18 50 315941
18 53 193804
18 54 76331
18 55 112947
18 56 190046
18 57 351090
18 59 261652
19 20 370086
19 22 40435
19 23 531871
19 26 148790
19 28 202607
19 29 466265
19 30 68052
19 32 3271
19 34 138562
19 35 539178
19 38 330569
19 41 508550
19 42 252551
19 44 454756
19 45 558442
19 47 227858
19 49 563854
19 50 19249
19 52 496986
19 55 148860
19 56 21510
19 57 360629
19 58 390620
20 22 372924
20 24 534210
20 26 421972
20 27 314359
20 28 98441
20 29 269061
20 30 333560
20 31 276380
20 32 581891
20 33 572121
20 36 283415
20 38 188317
20 40 249857
20 43 48442
20 47 242348
20 48 164999
20 49 185517
20 50 459602
20 51 217245
20 52 423493
20 54 500346
20 55 116503
20 59 467494
21 22 356639
21 24 275029
21 26 378743
21 29 536826
21 30 107994
21 35 173420
21 36 145033
21 39 39376
21 41 303634
21 43 319095
21 45 59524
21 46 57102
21 47 542206
21 48 442591
21 50 248964
21 52 144692
21 55 492880
21 56 25396
21 58 447274
21 59 127172
22 23 540093
22 24 304
22 26 26451
22 29 230277
22 32 312040
22 33 125233
22 34 299481
22 35 523473
22 37 72111
22 38 552906
22 40 48597
22 41 447484
22 42 10412
22 43 90377
22 44 80455
22 46 413972
22 49 310138
22 51 214976
22 54 511838
22 56 486567
22 59 401240
23 25 45198
23 26 376620
23 28 9974
23 29 284371
23 30 487689
23 33 339078
23 34 271280
23 35 13295
23 38 474870
23 40 10636
23 41 435071
23 42 164829
23 43 106305
23 46 353595
23 50 203257
23 51 259946
23 52 343626
23 53 58801
23 54 490941
23 56 108805
23 57 149530
23 59 219328
24 25 525798
24 26 280590
24 28 199451
24 32 212115
24 33 316292
24 36 420921
24 37 404910
24 38 51385
24 40 46065
24 42 546274
24 43 233688
24 44 493879
24 46 193468
24 47 321482
24 49 13365
24 50 311225
24 51 119129
24 54 383123
24 55 264100
24 57 78088
24 58 5907
25 27 284165
25 31 434347
25 33 150987
25 36 104746
25 38 255500
25 39 379179
25 42 291099
25 46 238609
25 47 430163
25 48 114386
25 50 37286
25 51 244424
25 52 571226
25 54 339337
25 55 46432
25 57 522678
25 58 445253
25 59 159194
26 27 61081
26 29 569877
26 30 83628
26 31 426231
26 32 116612
26 33 143852
26 35 130093
26 40 130901
26 41 161996
26 44 110807
26 45 502165
26 46 462126
26 47 41074
26 49 70646
26 51 579457
26 53 506416
26 55 483022
26 57 440919
26 58 415699
27 28 477233
27 29 354775
27 31 47353
27 33 88438
27 35 36176
27 37 215703
27 38 529383
27 39 202403
27 41 88073
27 42 520721
27 44 325828
27 45 282944
27 46 62507
27 47 258226
27 49 170717
27 51 462722
27 54 145147
27 55 194432
27 56 380596
27 58 166856
27 59 519462
28 29 207238
28 30 502291
28 31 376850
28 32 470197
28 33 77311
28 34 375796
28 35 350162
28 38 38678
28 39 388969
28 41 64658
28 43 429863
28 45 566721
28 46 5185
28 47 200617
28 48 7835
28 53 537177
28 54 331613
28 58 168032
28 59 160839
29 30 32072
29 31 80214
29 32 522743
29 33 121840
29 34 267193
29 35 299778
29 36 139162
29 37 356867
29 39 41815
29 42 98813
29 44 464230
29 45 156993
29 47 184775
29 50 301923
29 53 440375
29 56 326223
29 57 292755
30 34 332801
30 35 550051
30 37 286152
30 38 109110
30 39 159176
30 40 271291
30 41 487894
30 43 116584
30 45 100964
30 50 262178
30 52 474567
30 53 19025
30 54 266368
30 55 216363
30 56 138974
30 57 501242
30 58 291531
30 59 464292
31 32 399599
31 33 482692
31 34 267939
31 35 517414
31 37 347567
31 38 72778
31 39 236997
31 40 360008
31 42 555358
31 43 243778
31 44 462289
31 45 15569
31 47 572965
31 49 82081
31 50 130862
31 51 264033
31 52 288086
31 53 370641
31 55 296712
31 57 203196
31 58 400409
32 33 44328
32 34 11050
32 35 385337
32 36 377255
32 37 327607
32 40 334614
32 41 209703
32 45 24394
32 46 116804
32 47 373932
32 49 93024
32 51 301253
32 53 93389
32 55 537834
32 56 399420
32 58 555170
33 34 228125
33 36 60069
33 37 389382
33 41 377261
33 44 490342
33 46 573399
33 48 451999
33 49 417223
33 50 553729
33 51 491641
33 53 207389
33 54 440388
33 55 485681
33 56 186335
33 57 362363
33 58 526278
33 59 17833
34 36 245281
34 37 479630
34 38 405025
34 40 382462
34 41 374801
34 43 363147
34 44 393853
34 49 4920
34 50 284891
34 51 471098
34 52 367142
34 53 206378
34 55 52405
34 57 243430
34 59 511733
35 41 406715
35 43 484505
35 45 567147
35 46 445265
35 47 87227
35 48 23948
35 49 121718
35 50 189896
35 51 409128
35 52 34604
35 53 428105
35 54 321821
35 56 147167
35 57 383139
35 58 525861
35 59 559759
36 38 121819
36 40 512771
36 41 403696
36 42 453727
36 43 316489
36 46 477536
36 52 433040
36 54 289894
36 55 150183
36 56 486626
36 58 271834
36 59 316768
37 38 122765
37 41 34851
37 42 115952
37 43 73161
37 44 39734
37 45 209149
37 48 13811
37 49 219634
37 51 191341
37 53 13851
37 54 388944
37 55 181024
37 57 17332
37 58 531548
37 59 267163
38 40 462598
38 43 406875
38 44 421402
38 45 421294
38 46 328253
38 47 446847
38 48 154545
38 49 271264
38 50 280398
38 51 184094
38 54 29568
38 58 380838
39 40 428989
39 41 233323
39 42 456890
39 43 223384
39 45 102913
39 46 433334
39 47 395470
39 51 387909
39 54 418497
39 55 579832
39 57 334203
39 59 97496
40 41 99424
40 42 358222
40 43 127646
40 44 309710
40 45 342786
40 47 150295
40 50 383734
40 51 525311
40 54 412892
40 55 570147
40 57 99811
40 58 302509
41 45 394124
41 47 110928
41 48 34897
41 49 489162
41 50 578392
41 51 65375
41 52 326671
41 54 423830
41 55 407006
41 56 497849
41 57 381918
41 58 431205
41 59 7112
42 44 281882
42 45 392285
42 46 549935
42 47 500136
42 48 229158
42 49 93261
42 50 504721
42 52 93573
42 53 282888
42 54 525611
42 56 225955
42 57 91376
42 58 279681
42 59 85585
43 44 402850
43 45 469993
43 46 405152
43 47 275679
43 50 423622
43 52 291417
43 53 525215
43 54 19458
43 56 13335
43 57 94661
43 58 5279
44 45 75175
44 47 522275
44 48 331215
44 49 427583
44 51 107342
44 54 122299
44 55 194713
44 57 45775
44 59 349060
45 46 169381
45 47 41088
45 48 279127
45 49 374422
45 51 561636
45 54 406538
45 55 381091
45 56 267248
45 57 272686
45 58 473062
45 59 22076
46 48 87594
46 49 495213
46 51 396418
46 52 183592
46 53 6943
46 54 6797
46 55 75010
47 48 128672
47 50 400170
47 51 560271
47 53 187564
47 54 415069
47 55 7838
47 56 509203
47 57 141969
47 59 345950
48 51 172059
48 52 488475
48 53 157736
48 54 135947
48 56 187315
48 57 67658
49 50 232415
49 52 332917
49 53 395059
49 54 509624
49 55 527002
49 57 14550
49 58 450299
49 59 385742
50 54 336902
50 55 169224
50 58 429508
50 59 463263
51 53 183749
51 54 489509
51 55 154081
51 56 212169
52 56 458301
52 58 167823
53 54 173628
53 55 17946
53 58 419918
53 59 25467
54 55 168983
54 56 183382
54 57 465946
54 58 379710
54 59 428142
55 59 39944
56 57 549333
57 58 42362
57 59 575286
58 59 344175
