40 680
9 34 124870
9 35 229981
9 36 144027
9 38 217667
9 39 84615
10 11 62264
10 13 174008
10 14 93430
10 17 174042
10 19 121464
10 20 82511
10 21 160783
10 22 196933
10 23 153198
10 24 48598
10 25 134761
10 26 165584
10 27 113836
10 28 102159
10 29 113693
10 30 44913
10 31 67742
10 32 34931
10 33 23527
10 34 3768
10 35 115090
10 36 191003
10 37 137565
10 38 71302
10 39 75267
11 12 193656
11 13 148589
11 14 135945
11 15 209145
11 16 167936
11 17 167068
11 18 179422
11 19 1833
11 20 137399
11 21 180310
11 22 202044
11 23 216876
11 24 116214
11 26 169854
11 28 63345
11 29 209519
11 30 14065
11 31 11639
11 32 101333
11 33 146504
11 34 175209
11 35 62940
11 37 206412
11 38 172194
11 39 26062
12 13 139358
12 15 32049
12 16 100016
12 17 99552
12 18 165955
12 20 181493
12 21 70391
12 22 176509
12 25 119506
12 26 128147
12 27 175009
12 28 213858
12 29 107959
12 30 14221
12 31 209205
12 32 112673
12 33 90218
12 34 135270
12 36 228165
12 37 32473
12 38 157805
12 39 146320
13 14 19850
13 15 11328
13 16 227688
13 17 69637
13 18 80014
13 19 140925
13 20 85420
13 21 123634
13 22 75295
13 23 112272
13 24 83619
13 25 166410
13 26 137704
13 27 94196
13 28 75175
13 29 32055
13 30 198927
13 31 119792
13 32 32523
13 33 224299
13 34 25201
13 35 43291
13 36 65209
13 37 158085
13 38 24325
13 39 123600
14 15 212818
14 16 16360
14 17 214510
14 18 70260
14 19 84099
14 20 228124
14 21 79602
14 23 180424
14 24 228204
14 25 78880
14 26 50264
14 27 211441
14 28 111241
14 29 59152
14 30 142047
14 31 123016
14 32 97279
14 33 185801
14 34 164396
14 35 39994
14 36 172543
14 37 104716
14 38 116855
14 39 40775
15 16 218371
15 18 218929
15 19 92933
15 20 36944
15 21 75572
15 22 117609
15 23 166439
15 25 129134
15 26 17065
15 27 61192
15 28 59827
15 29 162100
15 30 129901
15 31 3855
15 33 122850
15 34 6578
15 35 79878
15 36 155434
15 37 59590
15 38 25300
15 39 121005
16 17 171664
16 18 189055
16 19 83725
16 21 212351
16 22 219929
16 24 105467
16 25 49941
16 26 109460
16 27 227693
16 28 81811
16 29 23282
16 30 21817
16 31 83183
16 33 144293
16 34 110114
16 36 23217
16 37 51059
17 18 104808
17 19 35948
17 20 48872
17 21 86170
17 22 143393
17 23 203488
17 24 136465
17 25 160288
17 26 208398
17 27 227557
17 28 39394
17 29 67161
17 30 161961
17 31 45983
17 32 41004
17 33 60515
17 34 125565
17 35 114998
17 36 71481
17 37 50545
17 38 93999
17 39 200678
18 19 76828
18 20 133971
18 22 154742
18 23 190208
18 24 228167
18 25 219033
18 26 25937
18 27 149345
18 28 106793
18 30 102300
18 31 37589
18 32 141270
18 33 149990
18 35 154242
18 36 26506
18 37 143089
18 38 76871
18 39 167770
19 21 123173
19 22 31856
19 23 69488
19 24 113918
19 25 123549
19 26 135014
19 27 69576
19 28 33916
19 30 33206
19 31 170549
19 32 14430
19 33 125031
19 34 12384
19 36 8647
19 38 154992
19 39 92614
20 22 107937
20 23 59706
20 24 158795
20 25 199618
20 26 160960
20 27 212005
20 28 49396
20 29 34719
20 31 192830
20 32 159358
20 33 230277
20 34 15617
20 35 224777
20 36 146625
20 37 197753
20 39 179093
21 22 124971
21 23 226901
21 24 154504
21 25 58106
21 26 29527
21 27 30994
21 28 47134
21 29 6175
21 30 36416
21 31 156057
21 32 55508
21 33 43075
21 34 27342
21 35 227356
21 36 173911
21 38 175104
21 39 130745
22 23 131319
22 24 39525
22 26 101371
22 27 131688
22 28 42929
22 29 136733
22 30 80299
22 31 80197
22 32 18535
22 33 191415
22 34 138524
22 35 205020
22 36 167106
22 37 185056
22 39 158639
23 24 209324
23 25 204941
23 26 52724
23 27 86311
23 28 193408
23 29 108065
23 30 74592
23 31 50013
23 32 126151
23 33 171203
23 34 227244
23 35 65215
23 36 48734
23 37 193420
23 38 71775
23 39 44324
24 25 155467
24 27 123281
24 28 199542
24 29 29032
24 30 1956
24 31 23399
24 32 183288
24 33 58092
24 34 58712
24 36 103797
24 37 211986
24 38 103953
24 39 31154
25 26 92654
25 27 156461
25 28 95214
25 29 211702
25 30 82359
25 31 177857
25 32 7431
25 33 110521
25 34 106263
25 35 68813
25 36 157966
25 38 15183
25 39 184417
26 27 62910
26 29 40330
26 32 112947
26 33 227593
26 34 142599
26 35 95563
26 36 54913
26 37 168677
26 39 138161
27 28 41726
27 29 194678
27 30 108927
27 31 47735
27 32 39108
27 33 195708
27 34 32392
27 36 41882
27 37 102567
27 38 187593
27 39 146596
28 29 185368
28 30 148876
28 31 115076
28 32 217401
28 33 178195
28 35 115063
28 36 50401
28 37 114716
28 38 202622
28 39 88139
29 30 98864
29 31 4349
29 32 185755
29 33 170463
29 34 223442
29 35 39548
29 36 128544
29 37 2631
29 38 108880
30 31 72092
30 32 55880
30 33 221983
30 34 80096
30 35 162061
30 37 3033
30 38 205605
30 39 32632
31 33 186940
31 34 46906
31 35 101496
31 37 62034
31 38 14879
31 39 3631
32 33 134549
32 34 41605
32 35 183819
32 36 192974
32 37 30558
32 38 32419
32 39 125958
33 34 229040
33 35 156079
33 36 194671
33 37 84770
33 38 58509
34 35 87481
34 36 87371
34 37 67246
34 38 88853
34 39 204005
35 36 161497
35 37 57030
35 38 169788
35 39 148644
36 38 5566
36 39 142638
37 38 126428
37 39 97346
38 39 22051
