100 2300
3 62 500101
3 63 1702581
3 68 1277356
3 72 1601958
3 73 22030
3 75 364952
3 79 766803
3 80 203462
3 81 505172
3 82 132876
3 84 1415400
3 85 1118906
3 87 1624864
3 89 960433
3 90 887080
3 91 1100747
3 94 2483751
3 95 1501090
3 97 618320
4 5 1073029
4 6 914914
4 7 1003983
4 13 2099469
4 15 2262442
4 17 1722735
4 18 2320301
4 20 1732899
4 21 1299278
4 24 697732
4 25 364162
4 28 773787
4 29 1747922
4 30 1622344
4 34 2081962
4 35 600975
4 36 2621472
4 39 258890
4 41 1865264
4 43 1898326
4 44 1266800
4 45 2403009
4 48 68
4 50 1633207
4 53 2004992
4 54 2182348
4 56 8901
4 58 1706616
4 59 1328767
4 60 1199041
4 61 2524676
4 63 1771876
4 64 630225
4 65 1878235
4 69 1081603
4 70 105993
4 71 1249321
4 72 296489
4 73 1789768
4 74 1489469
4 75 58182
4 76 2487406
4 79 2302681
4 80 996164
4 81 180515
4 83 164273
4 84 1654092
4 85 2445497
4 86 1843160
4 89 1346900
4 92 24509
4 94 380124
5 7 804521
5 8 676708
5 9 686540
5 12 2320153
5 13 1946031
5 14 555889
5 15 2071381
5 16 483744
5 18 2506623
5 20 1657516
5 24 2367427
5 25 78504
5 26 27804
5 27 418820
5 31 2301898
5 33 391551
5 34 1272448
5 35 1290460
5 36 2594303
5 41 1329559
5 44 2529894
5 45 1103865
5 48 1207905
5 49 902886
5 50 2379140
5 51 44245
5 53 752165
5 56 369863
5 57 10048
5 60 1937758
5 61 300221
5 65 719503
5 66 188012
5 67 302101
5 68 661753
5 71 106031
5 74 957729
5 76 44149
5 78 62111
5 81 658353
5 83 706331
5 84 1174034
5 85 590566
5 86 587415
5 91 331082
5 92 1564976
5 93 133403
5 94 240073
5 96 1090379
5 97 2291685
5 98 1579617
6 9 2602980
6 14 2261150
6 16 827658
6 18 388618
6 21 2248614
6 22 2643462
6 23 2258758
6 25 1170454
6 28 663259
6 33 266268
6 36 2287923
6 37 1099190
6 40 1165928
6 41 210090
6 44 1874793
6 47 1160456
6 48 2039865
6 49 1944264
6 50 2539901
6 52 518608
6 56 1407977
6 58 1418370
6 59 1198742
6 61 2035582
6 63 535044
6 65 1304129
6 69 1432254
6 70 2268501
6 71 1501511
6 72 2122760
6 74 2208594
6 77 2493134
6 79 1477627
6 80 171260
6 83 1487216
6 86 2218616
6 87 878726
6 90 2117064
6 95 642617
6 96 880963
6 99 2559973
7 8 1149316
7 11 175549
7 14 618452
7 16 222269
7 18 372388
7 20 9431
7 22 2137649
7 23 889081
7 26 2515729
7 28 1584244
7 29 384071
7 30 2431211
7 31 2521866
7 34 1084387
7 35 1516646
7 36 84760
7 38 2560649
7 39 2160060
7 44 613153
7 46 714049
7 47 1472413
7 50 357969
7 56 1710246
7 60 1072249
7 61 2190875
7 69 1743311
7 71 343138
7 72 775354
7 77 223615
7 78 1891305
7 82 694351
7 89 1356701
7 90 2076066
7 91 1319078
7 94 731555
7 96 1594719
8 9 870290
8 11 1188952
8 14 2296348
8 17 2003772
8 22 2511899
8 23 185916
8 27 331761
8 31 1458586
8 34 140212
8 36 1474781
8 37 1261440
8 38 405577
8 43 134121
8 44 1676486
8 52 207234
8 53 720831
8 56 1661355
8 57 1421394
8 59 1910983
8 63 2377474
8 66 1172382
8 68 2561620
8 70 2166230
8 71 1212570
8 73 2257750
8 75 2390831
8 76 1410074
8 79 602405
8 81 30443
8 84 326324
8 86 967344
8 88 2217755
8 89 672052
8 91 555703
8 99 1262463
9 10 2119222
9 11 1611511
9 12 425238
9 17 2340771
9 18 1987688
9 22 694723
9 28 853162
9 29 1678391
9 32 1239580
9 33 463709
9 36 654173
9 40 1167586
9 43 625510
9 44 2555121
9 46 1740139
9 47 2382076
9 49 770148
9 50 64181
9 51 1102193
9 52 1630162
9 54 2320469
9 55 2190879
9 56 1948371
9 57 2276442
9 59 2433823
9 64 716544
9 65 48767
9 66 1045095
9 68 751727
9 69 2557003
9 72 1190127
9 73 807039
9 74 1245417
9 75 1418874
9 76 446782
9 77 2409253
9 79 2426308
9 81 1271578
9 82 5615
9 84 2108531
9 86 1008552
9 87 969837
9 88 48713
9 92 2622512
9 96 1706898
9 97 1897254
9 98 1307776
10 11 1993671
10 13 2020890
10 14 2005021
10 15 1343857
10 17 591301
10 18 2610944
10 19 2236554
10 20 2195160
10 21 1510273
10 26 616346
10 30 538520
10 35 2092100
10 38 2024795
10 39 1381531
10 41 1395943
10 44 2264111
10 47 454065
10 48 1895884
10 49 810953
10 53 588440
10 54 56895
10 59 2575654
10 64 1607306
10 65 1348101
10 68 1622515
10 71 1596659
10 72 1916684
10 74 230343
10 75 2610507
10 76 1211766
10 77 1702819
10 80 1720226
10 81 2427369
10 82 1467741
10 83 2549474
10 84 3492
10 85 2494125
10 86 2137271
10 90 523730
10 92 166659
10 97 1012662
11 12 35070
11 13 559389
11 14 180800
11 15 582592
11 17 359119
11 18 1665207
11 23 612713
11 24 1713743
11 27 845991
11 28 452774
11 31 935518
11 32 1010860
11 34 1409941
11 35 1680610
11 38 435225
11 41 811960
11 44 1186313
11 45 475115
11 46 79126
11 48 1290617
11 49 2427948
11 51 374235
11 53 1907077
11 55 204861
11 56 603235
11 57 2233839
11 58 2109861
11 59 639818
11 61 31808
11 62 1478753
11 63 1298649
11 67 207837
11 70 1238108
11 72 2047914
11 73 2441038
11 77 984217
11 80 2553724
11 81 2102485
11 82 2221268
11 83 1710899
11 88 2365279
11 89 725302
12 16 452589
12 17 2180299
12 20 1357716
12 21 1737905
12 23 1590262
12 24 152109
12 25 519608
12 26 2062017
12 27 467578
12 28 1932739
12 29 760024
12 30 498871
12 31 2083324
12 34 269837
12 35 1974265
12 36 1187692
12 37 2577919
12 39 331490
12 43 1690822
12 45 727711
12 47 1344182
12 50 469358
12 51 701588
12 53 1159059
12 54 1748005
12 60 1434237
12 62 441897
12 65 528431
12 67 1278598
12 68 122964
12 71 553305
12 78 1952328
12 80 884290
12 81 1773896
12 83 2258794
12 87 1688884
12 88 535215
12 89 2338619
12 90 1992794
12 91 915662
12 92 2598298
12 94 2021557
12 95 501418
12 96 2498532
12 97 1062330
12 99 1231407
13 16 2049824
13 18 2179522
13 20 1689600
13 24 2137397
13 27 1730031
13 28 1494247
13 29 566989
13 33 418425
13 35 1353057
13 40 2030382
13 42 1224482
13 45 2310247
13 49 82867
13 51 200927
13 53 2398425
13 54 1469792
13 56 2011964
13 57 17712
13 59 1544973
13 60 1828295
13 62 1824086
13 63 2209560
13 65 819374
13 67 71468
13 69 935769
13 71 489578
13 76 401815
13 77 921366
13 78 141164
13 80 2555642
13 81 1870472
13 84 1423487
13 86 888770
13 94 2123862
13 95 1860241
13 96 92086
13 97 1426572
13 98 1376610
13 99 849800
14 16 2380778
14 18 1791393
14 22 815851
14 24 452898
14 30 10398
14 35 1750164
14 36 349515
14 38 1497432
14 39 263268
14 40 697042
14 41 2432766
14 46 1457522
14 47 2048944
14 48 1205922
14 50 375413
14 52 1475072
14 54 2165627
14 55 924103
14 57 590278
14 61 1847453
14 62 1655017
14 65 1084658
14 66 875325
14 75 2368125
14 77 1532565
14 79 69773
14 81 1319945
14 85 2562615
14 86 2027091
14 87 2262634
14 88 893135
14 89 1986754
14 92 2621424
14 93 2631319
14 96 1704909
14 97 2499998
14 99 2500428
15 16 1377774
15 20 1860665
15 22 2053051
15 23 638209
15 24 600251
15 28 2508944
15 29 565690
15 34 1950585
15 35 1690701
15 36 2518698
15 37 1574216
15 38 1710510
15 42 351536
15 43 2255321
15 44 1157287
15 49 889766
15 52 2089394
15 53 1930876
15 55 2496155
15 56 207276
15 61 2279885
15 62 2104738
15 68 1331369
15 69 763815
15 77 2320035
15 78 1071792
15 79 1369593
15 80 1003000
15 81 1459164
15 83 1744364
15 84 2524644
15 86 2282337
15 87 260720
15 88 158414
15 89 2516695
15 97 937806
15 99 829500
16 21 2326480
16 24 1248117
16 27 58455
16 28 736124
16 30 1920015
16 31 1842165
16 33 251692
16 35 655690
16 37 581697
16 38 2609517
16 41 456429
16 42 778826
16 43 189739
16 45 1328567
16 48 2290049
16 49 654969
16 51 993748
16 53 1455437
16 54 1291174
16 59 826239
16 60 1841632
16 62 83750
16 64 2515950
16 66 1098373
16 67 2408967
16 68 1536066
16 69 2007829
16 70 875611
16 72 2636008
16 73 1866502
16 75 1676390
16 77 2275511
16 80 1881575
16 84 80982
16 86 2093729
16 88 1075256
16 89 2031676
16 90 81233
16 93 2358407
16 94 2418883
16 97 2088730
16 99 814466
17 18 2169434
17 21 1596970
17 23 234482
17 25 1702588
17 26 1655717
17 27 1357810
17 28 2462135
17 29 1654312
17 30 997724
17 33 1793944
17 34 1337081
17 35 72636
17 36 197829
17 37 795323
17 38 1906762
17 39 1994957
17 40 2100688
17 41 2166073
17 43 1263343
17 44 1536524
17 45 367801
17 50 2388266
17 54 1314132
17 55 489606
17 59 2096601
17 60 612849
17 65 2100096
17 67 660062
17 73 2609024
17 76 2297477
17 82 2284008
17 90 2203848
17 92 223782
17 93 901573
17 95 327300
17 96 1573615
17 99 253778
18 20 800270
18 21 2386072
18 22 1149465
18 24 729641
18 26 1762367
18 31 1952676
18 32 228076
18 33 2231723
18 37 1087811
18 38 1107287
18 39 2270288
18 40 1683591
18 43 1514405
18 44 948027
18 46 901113
18 47 311885
18 48 929768
18 51 33748
18 54 2185560
18 56 518737
18 57 939321
18 58 2055905
18 61 2549360
18 65 1133309
18 66 515422
18 67 1455780
18 69 1894449
18 71 1043394
18 75 2023584
18 77 1481570
18 78 115617
18 80 328012
18 81 1948359
18 83 1288720
18 84 2084243
18 86 1578272
18 88 1802068
18 90 1420654
18 91 292377
18 93 113241
18 94 1964219
18 95 1908200
18 98 274662
18 99 2446713
19 20 395341
19 22 1676494
19 24 580932
19 25 273102
19 26 977997
19 27 1908308
19 33 477893
19 34 1904175
19 36 1090993
19 42 882094
19 46 2054347
19 49 1479765
19 50 637799
19 51 2396004
19 58 101453
19 61 755869
19 67 766222
19 68 307220
19 69 1772922
19 70 1511859
19 73 41407
19 75 917666
19 76 1745418
19 78 2510450
19 84 526314
19 86 2270753
19 87 245089
19 89 2585791
19 93 1173629
19 95 304253
19 97 1992481
19 99 646484
20 21 627180
20 22 2085744
20 24 1473003
20 30 904999
20 32 1244652
20 33 2549751
20 35 2147121
20 47 1227139
20 49 261183
20 50 675369
20 51 1621890
20 52 428883
20 56 2475451
20 57 117680
20 60 783981
20 65 1399491
20 69 579331
20 71 557161
20 73 767758
20 75 1159430
20 76 2578336
20 80 718843
20 81 5989
20 83 2594473
20 84 1805492
20 85 1987941
20 86 1507198
20 87 1685664
20 88 300885
20 90 342624
20 94 1033182
20 95 1987245
20 96 2282152
20 97 1825596
21 22 1382804
21 23 503703
21 25 244857
21 27 1526519
21 28 1499979
21 29 1170846
21 30 2630722
21 31 1315305
21 32 905804
21 34 2221434
21 35 1980510
21 36 1284251
21 37 1235168
21 39 2572736
21 42 242603
21 47 1021912
21 51 562797
21 53 237810
21 54 631947
21 55 1651106
21 56 1231108
21 60 638069
21 64 302677
21 69 1632788
21 71 1448589
21 74 1857952
21 75 1612312
21 76 2283138
21 80 647811
21 81 1165408
21 82 1715635
21 87 2245620
21 88 1846103
21 92 360472
21 98 2084244
22 27 1828801
22 28 2126613
22 29 425297
22 32 1423906
22 33 1620187
22 35 1550592
22 37 594553
22 38 1668570
22 42 2591004
22 44 478614
22 45 324843
22 47 71450
22 49 972752
22 50 1891011
22 52 1549943
22 53 104243
22 55 2125718
22 60 1877085
22 62 1907541
22 63 96502
22 67 336138
22 68 302332
22 71 310190
22 74 672136
22 75 885057
22 76 1834884
22 77 778892
22 81 2463667
22 82 1579939
22 89 1742195
22 91 513505
22 93 1152085
22 94 2602594
22 99 771756
23 26 1383010
23 27 252229
23 28 1994028
23 29 1836081
23 31 2016307
23 32 859305
23 39 541254
23 40 905320
23 46 133431
23 50 1567558
23 51 2531694
23 52 97829
23 53 2454021
23 54 1384399
23 55 752596
23 56 1135102
23 57 1993187
23 60 2070655
23 62 2483274
23 65 1099661
23 66 874734
23 68 176258
23 69 1630905
23 70 1233414
23 71 1734503
23 72 1942678
23 73 860121
23 78 528565
23 79 2321444
23 81 704593
23 83 1700114
23 84 821989
23 86 2625121
23 87 358144
23 88 561924
23 89 716807
23 91 502934
23 93 1702103
23 95 2624521
23 97 2443542
23 98 110080
23 99 1588439
24 25 402774
24 26 2136455
24 29 277454
24 32 991839
24 33 511579
24 34 2139868
24 37 72874
24 39 1044637
24 40 2504581
24 41 173971
24 46 400664
24 47 524080
24 49 1533022
24 50 1865722
24 51 1232002
24 54 1470504
24 58 1274462
24 60 2619101
24 63 1260304
24 64 2460244
24 65 380895
24 67 2256772
24 68 2512851
24 69 72665
24 71 2119793
24 73 2266270
24 74 1616501
24 81 397450
24 83 788196
24 84 235424
24 85 497563
24 86 517237
24 89 2547726
24 90 24926
24 92 973813
24 93 186026
24 94 1538158
24 96 944150
24 98 1058477
24 99 2275495
25 30 1013965
25 31 377686
25 34 2197927
25 36 1881980
25 38 650992
25 39 1009052
25 40 993898
25 41 1391120
25 43 2008248
25 51 608641
25 56 406160
25 58 1304379
25 59 1256265
25 61 2436724
25 62 1634677
25 67 81792
25 72 230088
25 74 395815
25 75 1352171
25 77 1703063
25 79 1458317
25 80 115239
25 82 542273
25 85 27070
25 86 2444479
25 87 1260900
25 89 2230310
25 90 2594939
25 93 2328274
25 94 1988232
25 99 922332
26 28 343325
26 29 1111825
26 33 1847717
26 37 539760
26 38 424873
26 40 1549996
26 42 1204793
26 45 1840213
26 47 2260534
26 50 859587
26 53 1702382
26 57 147093
26 59 1414235
26 60 2136506
26 61 2123349
26 66 2177773
26 69 1138775
26 73 1364020
26 74 912447
26 75 447725
26 77 996626
26 79 1868870
26 80 1999613
26 82 992893
26 84 787583
26 86 566086
26 87 1091517
26 89 1029163
26 90 2290994
26 97 242259
26 98 790216
26 99 1796184
27 28 1396573
27 31 2580790
27 33 1263289
27 34 1202160
27 35 921857
27 38 1004353
27 41 1985728
27 44 2379330
27 45 697621
27 48 285055
27 49 2555255
27 52 2046934
27 54 864161
27 57 1792977
27 64 1120390
27 66 50023
27 67 501583
27 74 754983
27 75 2371158
27 77 1736972
27 79 661866
27 81 332297
27 82 2606568
27 83 1698629
27 85 2519629
27 87 2304289
27 88 1582038
27 89 1022512
27 90 104053
27 91 458435
27 93 133871
27 94 147581
27 97 719753
27 98 446583
27 99 2615194
28 29 1141469
28 31 2461428
28 32 61928
28 33 2511697
28 40 1983229
28 42 341801
28 43 836093
28 45 123276
28 46 871650
28 47 1753851
28 49 2229796
28 52 2412005
28 57 224975
28 58 2450344
28 59 2050066
28 60 1018748
28 64 1761404
28 66 2172269
28 68 1365266
28 73 315393
28 76 376365
28 77 293525
28 79 166410
28 80 2636717
28 81 611880
28 82 26886
28 85 513052
28 86 1946707
28 89 2113596
28 91 2073698
28 93 1629606
28 96 837660
28 98 1075133
29 32 332324
29 35 1954955
29 36 2179415
29 37 702259
29 40 189478
29 42 1539658
29 43 321915
29 44 743596
29 45 1726551
29 46 806628
29 50 834706
29 51 109988
29 52 832796
29 55 1795440
29 57 1570348
29 59 639475
29 64 1943686
29 65 2600321
29 68 339505
29 70 214168
29 71 1143089
29 75 2553329
29 77 225728
29 81 1030180
29 82 1842192
29 84 883523
29 88 2192032
29 89 193905
29 91 2562895
29 93 1476848
29 94 387309
29 95 2050144
29 97 2074518
29 98 1574018
29 99 1039529
30 31 851313
30 35 748334
30 36 2164579
30 38 149254
30 39 2309207
30 40 2579871
30 44 238855
30 45 33599
30 48 1097735
30 52 987094
30 54 52798
30 56 556433
30 58 754437
30 59 1091000
30 60 1081457
30 63 1859858
30 64 2623924
30 70 2603210
30 71 1472555
30 76 312230
30 85 2528447
30 87 1139342
30 88 2297089
30 91 1982963
30 92 367379
30 94 28543
30 96 471059
30 97 978653
30 98 2394994
30 99 242352
31 32 2046464
31 34 457192
31 35 2559507
31 36 2170135
31 41 328746
31 43 868341
31 47 2486487
31 48 228120
31 51 610017
31 52 1653758
31 53 2394970
31 55 418654
31 57 618469
31 58 1693469
31 59 2054671
31 62 370900
31 63 1228837
31 64 333075
31 67 733757
31 68 2045590
31 71 1611655
31 76 2186727
31 82 1351030
31 83 2236154
31 84 1893569
31 90 2364047
31 91 111454
31 92 2073090
31 99 1441809
32 34 1247362
32 36 486041
32 41 2010960
32 48 924056
32 51 490863
32 52 29382
32 55 1429157
32 58 662522
32 59 1963471
32 71 929892
32 72 688858
32 74 972253
32 75 1410904
32 77 2074879
32 78 1732413
32 81 1555199
32 84 937332
32 86 2002197
32 89 1366378
32 91 960559
32 92 2177737
32 94 1391484
32 95 1531032
32 97 1718571
33 34 2346057
33 36 861845
33 37 994015
33 44 721160
33 47 2447522
33 55 1401617
33 56 988878
33 59 1321733
33 61 857324
33 63 2588295
33 65 1553933
33 67 180885
33 68 1219293
33 72 2362227
33 73 597429
33 74 273218
33 76 799194
33 80 2310229
33 81 712875
33 82 1152252
33 85 2053584
33 91 1231860
33 94 2296916
33 98 623177
33 99 1974009
34 36 1237492
34 38 981728
34 40 731516
34 41 2341036
34 44 2572983
34 48 2118072
34 52 2621880
34 54 1203716
34 56 1418165
34 58 346089
34 60 249044
34 64 377424
34 65 1009578
34 67 539686
34 68 1895736
34 72 458796
34 73 2172209
34 77 1659433
34 82 1418975
34 83 479053
34 84 1403688
34 88 314852
34 90 2291739
34 93 338101
34 95 1428606
34 96 1678215
34 97 1327564
35 37 808915
35 38 944802
35 40 1554609
35 41 399883
35 42 382338
35 43 2486047
35 45 1855127
35 46 1018274
35 51 1057133
35 56 50614
35 57 1362678
35 58 1474564
35 59 2234499
35 63 128013
35 65 913926
35 67 2400255
35 68 274050
35 73 476980
35 74 2512252
35 75 411769
35 76 593732
35 77 1062884
35 78 585922
35 83 921342
35 85 963684
35 87 1601194
35 88 2547937
35 93 1749260
35 94 1271521
35 97 2558074
35 99 2532556
36 37 2508290
36 38 1941157
36 41 2188010
36 42 274013
36 43 347344
36 45 1305765
36 47 1881707
36 53 1868244
36 54 1731976
36 60 1643782
36 61 895895
36 62 203538
36 66 2357680
36 67 33532
36 69 1459796
36 70 2384684
36 71 1447724
36 74 2273839
36 77 995594
36 83 1761014
36 86 1917767
36 88 1717331
36 89 828564
36 90 2036368
36 92 2367669
36 93 2081765
36 98 158950
36 99 2477636
37 42 620151
37 46 1772377
37 47 1931929
37 50 865390
37 51 196834
37 52 1806228
37 55 1826871
37 57 1686120
37 59 691291
37 61 519036
37 62 1256101
37 66 2333237
37 69 1343803
37 72 744475
37 73 2209139
37 76 1191757
37 81 2402601
37 83 1022405
37 90 448578
37 95 2502159
38 39 1617620
38 40 1053399
38 41 1046620
38 42 1758817
38 45 1735680
38 46 1620030
38 50 1832055
38 53 2320823
38 56 1054753
38 59 71162
38 61 1476688
38 70 612084
38 78 2286850
38 81 900904
38 82 2259981
38 83 68717
38 86 515181
38 91 427791
38 92 1915084
38 94 55550
39 42 235952
39 43 2328308
39 45 2209096
39 46 2495940
39 51 421957
39 52 1837249
39 54 146332
39 56 757257
39 57 1265505
39 60 2128993
39 63 1768118
39 64 1069536
39 65 1124469
39 66 2199798
39 67 1478426
39 69 731692
39 70 1084298
39 72 80337
39 75 2481360
39 77 2265417
39 78 602530
39 79 376527
39 80 521832
39 81 1498331
39 82 802277
39 83 2302435
39 88 146774
39 89 1012724
39 93 1240059
39 95 1608660
39 97 721210
39 99 1309467
40 41 258098
40 45 448340
40 46 880161
40 47 1525925
40 50 2039897
40 52 217645
40 53 483277
40 56 539369
40 57 478201
40 58 449140
40 61 1617074
40 62 2376779
40 63 2642405
40 64 1169168
40 66 1541535
40 71 719173
40 72 994176
40 73 536475
40 75 1890619
40 77 964512
40 80 2580922
40 83 1884733
40 85 1532271
40 88 2208347
40 89 331773
40 91 725480
40 92 1039550
40 94 405123
40 95 693214
40 97 2198493
40 99 1635996
41 44 2342865
41 45 181280
41 49 761251
41 52 881132
41 55 1093417
41 56 150151
41 58 226712
41 59 1164287
41 60 2453790
41 61 1414296
41 62 1692556
41 64 160629
41 69 316638
41 70 1187749
41 72 623674
41 73 143707
41 74 147403
41 75 2262041
41 83 1282863
41 84 2455994
41 88 1003022
41 89 2345179
41 93 1518543
41 94 1824139
41 97 1325701
41 99 2597578
42 45 467423
42 47 1817534
42 48 2015612
42 49 569181
42 51 2561298
42 52 2319050
42 55 1607324
42 56 327433
42 58 2580360
42 59 1821839
42 60 2383677
42 64 1402981
42 68 115326
42 71 1237901
42 73 2363540
42 74 1475639
42 75 2643954
42 76 80249
42 77 2099407
42 79 1535089
42 81 287832
42 86 458107
42 89 787888
42 90 1828233
42 92 1772839
42 93 126478
42 98 1890862
42 99 2281073
43 44 1997760
43 45 367192
43 46 1152031
43 48 585298
43 49 854660
43 50 2093231
43 51 1963008
43 52 255431
43 54 888582
43 55 1556368
43 56 2344398
43 60 2390781
43 61 1274399
43 62 1293301
43 64 2635401
43 66 2022033
43 69 989317
43 71 531449
43 73 262554
43 76 395609
43 79 524481
43 82 2198814
43 84 1279927
43 85 357031
43 86 1458644
43 88 593500
43 89 286357
43 90 781316
43 95 113567
43 96 2152306
43 98 1983535
43 99 2055991
44 45 2242113
44 46 1702375
44 47 1495147
44 48 293723
44 49 945018
44 50 707863
44 51 2446482
44 52 2207460
44 58 1733186
44 62 858228
44 69 1315464
44 72 2403646
44 73 1424575
44 74 187285
44 77 120704
44 80 178457
44 83 2177700
44 84 870281
44 85 1714324
44 87 1830852
44 88 500456
44 91 1459457
44 93 1673409
44 95 921623
44 96 1519708
44 97 1992776
44 99 52100
45 48 1622242
45 49 2259643
45 50 1694414
45 54 1879981
45 55 1392793
45 56 1427301
45 57 2018311
45 58 2197853
45 63 53400
45 64 365820
45 65 2227750
45 66 1219231
45 67 697597
45 68 2008268
45 69 1021919
45 70 177886
45 71 1317213
45 76 1665022
45 78 259582
45 79 1254302
45 80 1373703
45 81 2159281
45 82 1098207
45 83 2074348
45 85 542445
45 88 1433952
45 90 805666
45 91 2230176
46 48 921563
46 49 2370411
46 50 261799
46 51 1710602
46 53 2085650
46 54 962293
46 56 865290
46 57 176371
46 58 2293738
46 59 1453528
46 60 818496
46 65 1508965
46 66 1075003
46 67 828988
46 78 678875
46 80 2605603
46 82 1824426
46 83 1673341
46 85 2396152
46 89 1990681
46 90 1849827
46 92 2293549
46 94 595407
46 97 146085
46 99 348634
47 49 1097974
47 51 1170736
47 52 2478051
47 55 1783662
47 56 1673634
47 57 904229
47 58 749785
47 60 844330
47 65 1459990
47 66 577998
47 68 602829
47 70 603837
47 72 1728084
47 78 59291
47 81 2564903
47 82 2563598
47 84 29511
47 87 1681072
47 90 239466
47 93 2249690
47 94 131893
47 95 481233
47 96 505910
47 97 769519
48 50 1738990
48 53 1533195
48 54 940760
48 58 1677180
48 59 1062530
48 61 1338674
48 62 291984
48 68 1703765
48 70 831585
48 71 665087
48 73 2268995
48 74 318924
48 76 1264636
48 86 2471531
48 87 1880224
48 90 843251
48 91 202418
48 97 510240
48 98 1988059
49 51 957612
49 52 1479968
49 53 980017
49 55 665780
49 58 605903
49 59 1938967
49 62 437880
49 63 1796825
49 65 2007723
49 67 2448104
49 68 1308589
49 69 1756131
49 75 271298
49 76 1771366
49 78 1125011
49 79 2127217
49 81 404469
49 82 2422407
49 83 286408
49 84 2326297
49 89 2526750
49 90 2396948
49 92 509244
49 99 39574
50 52 22187
50 53 413289
50 54 23999
50 56 836677
50 59 10245
50 60 2575978
50 61 170566
50 62 2084716
50 66 337152
50 68 1667084
50 69 474500
50 70 173371
50 72 2055842
50 74 39223
50 75 1678607
50 77 2044200
50 78 2120273
50 79 2219814
50 80 2486561
50 82 1726385
50 83 2569532
50 84 1393962
50 85 1114532
50 87 828033
50 88 2315336
50 89 2191761
50 90 2163063
50 91 1583880
50 92 519986
50 93 1540662
50 94 2321491
50 96 2240418
50 98 1134094
50 99 2559182
51 55 985363
51 56 1414849
51 59 390959
51 60 478886
51 61 1191225
51 64 1296992
51 65 2613146
51 66 874953
51 70 1993459
51 73 547339
51 76 1930785
51 78 2224201
51 80 2268300
51 84 677050
51 85 24841
51 87 2083709
51 88 437478
51 90 1115294
51 91 25585
51 92 983284
51 94 2193717
51 99 282562
52 53 1640168
52 54 203901
52 59 269127
52 63 56208
52 64 487383
52 65 1214076
52 66 1671357
52 67 2028866
52 69 397519
52 70 1220914
52 71 931557
52 72 817166
52 73 623867
52 75 1405847
52 78 2268941
52 79 2278759
52 81 1711472
52 82 16402
52 90 135630
52 92 195826
52 93 2331687
52 96 2361000
52 97 347005
53 55 1188506
53 56 1745707
53 59 2094713
53 61 1918663
53 64 1740404
53 66 1612425
53 70 146604
53 73 1143567
53 74 2362127
53 76 1734628
53 77 30908
53 78 1920972
53 79 557174
53 81 1579201
53 82 2247274
53 84 1636997
53 87 2641523
53 88 1172805
53 90 797736
53 92 2064986
53 94 481662
53 99 1430600
54 55 417301
54 56 937143
54 58 79223
54 60 1520610
54 62 2604517
54 63 1441826
54 64 1252789
54 65 268668
54 67 2201219
54 71 1704614
54 74 351487
54 77 2511029
