100 4950
2 42 11404461
2 43 2821480
2 44 3168209
2 45 8730355
2 46 9764359
2 47 4438536
2 48 1032336
2 49 2422195
2 50 5673471
2 51 2803950
2 52 587106
2 53 10538188
2 54 10552806
2 55 1955335
2 56 3054217
2 57 6901153
2 58 1021030
2 59 11114444
2 60 3004340
2 61 1265734
2 62 12142808
2 63 6083498
2 64 6551231
2 65 9230899
2 66 5549880
2 67 6967482
2 68 11410105
2 69 10426600
2 70 11978400
2 71 3933092
2 72 2905168
2 73 2103309
2 74 11210532
2 75 2361054
2 76 2001452
2 77 11743567
2 78 10935944
2 79 11305455
2 80 11954514
2 81 4864331
2 82 8294102
2 83 6559943
2 84 2821487
2 85 197799
2 86 2052295
2 87 8808129
2 88 484018
2 89 4359913
2 90 419529
2 91 1230209
2 92 8046423
2 93 8219975
2 94 3851187
2 95 9757179
2 96 3759077
2 97 10159046
2 98 7049397
2 99 5068034
3 4 11920506
3 5 10324783
3 6 7132091
3 7 3870947
3 8 6178149
3 9 7246626
3 10 8276700
3 11 6085675
3 12 10221620
3 13 3262736
3 14 3898644
3 15 5137757
3 16 10217046
3 17 4808145
3 18 931378
3 19 9365019
3 20 7668910
3 21 404998
3 22 7462993
3 23 6089361
3 24 10344080
3 25 3683039
3 26 9375191
3 27 11517579
3 28 6076289
3 29 11107166
3 30 8022110
3 31 2653797
3 32 4810233
3 33 8371176
3 34 819123
3 35 5655414
3 36 11799587
3 37 1512658
3 38 9200791
3 39 188527
3 40 2533979
3 41 1443831
3 42 5536995
3 43 4693988
3 44 4420107
3 45 8336076
3 46 1203029
3 47 4232621
3 48 9112323
3 49 6539467
3 50 6368281
3 51 10141251
3 52 4453611
3 53 3435838
3 54 663949
3 55 5675847
3 56 6038596
3 57 5662506
3 58 8317487
3 59 10851259
3 60 9082498
3 61 5785312
3 62 4568744
3 63 9850947
3 64 1458824
3 65 4496179
3 66 11254185
3 67 3122914
3 68 5311874
3 69 3283146
3 70 10925982
3 71 11248591
3 72 1791183
3 73 1809009
3 74 5980552
3 75 4619222
3 76 7400078
3 77 10526378
3 78 3355096
3 79 43883
3 80 10141211
3 81 328129
3 82 4836355
3 83 3282862
3 84 11747748
3 85 8287256
3 86 1704373
3 87 2085855
3 88 1008019
3 89 8184963
3 90 10694901
3 91 6552900
3 92 220291
3 93 3231897
3 94 7228800
3 95 2618268
3 96 5366862
3 97 10690168
3 98 7312192
3 99 5653503
4 5 1423024
4 6 3389763
4 7 6114888
4 8 1799754
4 9 9670844
4 10 5533957
4 11 7058858
4 12 9466869
4 13 6849460
4 14 5763076
4 15 4834301
4 16 1413384
4 17 8640624
4 18 2624635
4 19 1823475
4 20 8364579
4 21 3627928
4 22 4401933
4 23 1942093
4 24 11181322
4 25 5628044
4 26 7396098
4 27 11554781
4 28 5752405
4 29 3247398
4 30 6720459
4 31 3316949
4 32 785950
4 33 6134942
4 34 7194190
4 35 6152520
4 36 2790548
4 37 10299469
4 38 1224352
4 39 1120362
4 40 2049797
4 41 6342668
4 42 12103977
4 43 11869841
4 44 5278383
4 45 9304475
4 46 1362185
4 47 9836221
4 48 1278905
4 49 9758621
4 50 10200973
4 51 1256297
4 52 7558854
4 53 4047982
4 54 10711832
4 55 2780029
4 56 5452785
4 57 4958235
4 58 2216865
4 59 10285660
4 60 11437308
4 61 3863531
4 62 8773631
4 63 8284646
4 64 482112
4 65 11941868
4 66 7267818
4 67 5072873
4 68 2895158
4 69 3017721
4 70 3445258
4 71 11016940
4 72 7682102
4 73 1083669
4 74 7323515
4 75 3968489
4 76 385233
4 77 3058402
4 78 3528989
4 79 601243
4 80 7452996
4 81 7105069
4 82 69507
4 83 4621849
4 84 8003140
4 85 6786223
4 86 2459205
4 87 4324384
4 88 4292071
4 89 207207
4 90 1366792
4 91 8145186
4 92 2106794
4 93 9931073
4 94 6731953
4 95 622748
4 96 10182313
4 97 8300576
4 98 1953114
4 99 7402133
5 6 485114
5 7 10982101
5 8 1774498
5 9 242163
5 10 5535993
5 11 9221728
5 12 2508299
5 13 5081000
5 14 6857537
5 15 2275023
5 16 3956478
5 17 10112246
5 18 6965242
5 19 4161576
5 20 6569700
5 21 6730300
5 22 8768287
5 23 7562975
5 24 5441889
5 25 6101009
5 26 1673261
5 27 8168343
5 28 12077279
5 29 3197573
5 30 10689619
5 31 11104255
5 32 7227721
5 33 3160196
5 34 4472547
5 35 2390715
5 36 785257
5 37 7607172
5 38 9760314
5 39 6545440
5 40 4403415
5 41 5180520
5 42 619099
5 43 10570507
5 44 4837817
5 45 9760769
5 46 2816146
5 47 10314056
5 48 6304111
5 49 11053812
5 50 8651699
5 51 2029333
5 52 5322904
5 53 5725270
5 54 9482349
5 55 489820
5 56 9935674
5 57 9531092
5 58 2255143
5 59 5077879
5 60 3649974
5 61 1424179
5 62 7458122
5 63 4884557
5 64 8422722
5 65 8649238
5 66 6822866
5 67 11411288
5 68 7525778
5 69 11618652
5 70 8636114
5 71 10308688
5 72 3795364
5 73 4660300
5 74 8793898
5 75 11204421
5 76 7892825
5 77 7123341
5 78 2802472
5 79 7528215
5 80 2779697
5 81 2261013
5 82 1758285
5 83 65337
5 84 1654064
5 85 2688810
5 86 10919181
5 87 4754636
5 88 1914140
5 89 11890789
5 90 474942
5 91 9730578
5 92 333049
5 93 8070486
5 94 9123408
5 95 10979021
5 96 5594207
5 97 4902612
5 98 2918398
5 99 9966537
6 7 8702567
6 8 880419
6 9 10565710
6 10 3451921
6 11 3962883
6 12 6989994
6 13 2084858
6 14 9705194
6 15 4375453
6 16 624354
6 17 6447333
6 18 4308357
6 19 11215268
6 20 9046559
6 21 10168913
6 22 6896237
6 23 7269068
6 24 6710471
6 25 9250499
6 26 7426327
6 27 10383306
6 28 11101483
6 29 5428387
6 30 11076846
6 31 3476511
6 32 5823404
6 33 2843044
6 34 11394360
6 35 10530238
6 36 10992376
6 37 6703008
6 38 1953193
6 39 8268392
6 40 3893914
6 41 10704005
6 42 8888904
6 43 1746374
6 44 10313589
6 45 4200393
6 46 8866063
6 47 11448802
6 48 11072553
6 49 2486265
6 50 28422
6 51 11492558
6 52 11513800
6 53 6583264
6 54 11330090
6 55 9159703
6 56 2359891
6 57 490520
6 58 6610400
6 59 10504432
6 60 4129324
6 61 11847081
6 62 6943507
6 63 7542309
6 64 8352445
6 65 11154646
6 66 2562832
6 67 10325542
6 68 11573430
6 69 8758166
6 70 2194666
6 71 3806210
6 72 7068111
6 73 8301606
6 74 9323777
6 75 4623588
6 76 5815893
6 77 514479
6 78 5264588
6 79 2756806
6 80 11230353
6 81 1799859
6 82 8793452
6 83 6800936
6 84 2534588
6 85 2295156
6 86 7679190
6 87 4811182
6 88 6819547
6 89 10907385
6 90 4599840
6 91 9627290
6 92 466681
6 93 3651851
6 94 468734
6 95 245867
6 96 2789407
6 97 9678656
6 98 10481945
6 99 2146193
7 8 8975152
7 9 11526464
7 10 3998715
7 11 11349434
7 12 9689192
7 13 3359885
7 14 5346852
7 15 8292317
7 16 1457822
7 17 4951747
7 18 6776045
7 19 4425689
7 20 6206014
7 21 8571707
7 22 9732703
7 23 5623845
7 24 6630800
7 25 10197286
7 26 6943577
7 27 1183807
7 28 3339677
7 29 6567459
7 30 2938182
7 31 8562836
7 32 8334325
7 33 11705005
7 34 2278900
7 35 11733896
7 36 6170096
7 37 7699422
7 38 11936387
7 39 10624455
7 40 2211444
7 41 6492555
7 42 1634184
7 43 3993362
7 44 11573120
7 45 9050761
7 46 6657493
7 47 6506863
7 48 6814038
7 49 1784648
7 50 3058695
7 51 9438729
7 52 4358285
7 53 11511938
7 54 6780137
7 55 2107271
7 56 3816804
7 57 4449407
7 58 1533392
7 59 1900449
7 60 7406591
7 61 10570680
7 62 9600882
7 63 2178822
7 64 9757802
7 65 1745852
7 66 8584293
7 67 8403460
7 68 9113761
7 69 9239067
7 70 510335
7 71 5440968
7 72 328011
7 73 4326239
7 74 4075230
7 75 7707005
7 76 10125329
7 77 11788011
7 78 8130469
7 79 9614407
7 80 8952894
7 81 2615041
7 82 5737573
7 83 4660812
7 84 11116988
7 85 10156387
7 86 4844648
7 87 11212771
7 88 3410827
7 89 8786116
7 90 6890610
7 91 4570704
7 92 8565436
7 93 3775968
7 94 7555316
7 95 6734530
7 96 9301298
7 97 5752467
7 98 2244820
7 99 9502433
8 9 8436187
8 10 7280505
8 11 9406004
8 12 3561482
8 13 9615959
8 14 12024632
8 15 5442186
8 16 12113763
8 17 213352
8 18 5027821
8 19 5036058
8 20 10591534
8 21 7802044
8 22 6276799
8 23 1518842
8 24 9179298
8 25 6933608
8 26 1024216
8 27 12152699
8 28 2437656
8 29 1601098
8 30 7126189
8 31 2417695
8 32 7717389
8 33 11047939
8 34 1664966
8 35 11752083
8 36 7828309
8 37 274913
8 38 6481646
8 39 5041566
8 40 2298583
8 41 8342343
8 42 2891142
8 43 9461810
8 44 3979395
8 45 7543019
8 46 7971666
8 47 9008325
8 48 6855619
8 49 1411565
8 50 12097224
8 51 5142246
8 52 1716250
8 53 641814
8 54 8509356
8 55 726272
8 56 9325481
8 57 2103160
8 58 5910101
8 59 10030842
8 60 10156427
8 61 4196830
8 62 772449
8 63 7737062
8 64 5778948
8 65 105877
8 66 3546949
8 67 6319527
8 68 7540999
8 69 3354883
8 70 1356556
8 71 63822
8 72 9812001
8 73 5729407
8 74 2232980
8 75 12186380
8 76 6918606
8 77 8408526
8 78 2986281
8 79 2843667
8 80 10338059
8 81 10518615
8 82 1838393
8 83 7158720
8 84 8803724
8 85 9985937
8 86 6061778
8 87 2612407
8 88 9979370
8 89 5544078
8 90 4690525
8 91 12018980
8 92 11853435
8 93 5832778
8 94 1793140
8 95 1780139
8 96 8646995
8 97 4144764
8 98 10869108
8 99 954430
9 10 4740656
9 11 6851052
9 12 691821
9 13 9387627
9 14 1288180
9 15 4448350
9 16 4729558
9 17 9552964
9 18 1338687
9 19 1220249
9 20 3892427
9 21 8417093
9 22 2517801
9 23 5000339
9 24 5017289
9 25 8009726
9 26 11741493
9 27 131178
9 28 363916
9 29 5711470
9 30 10935703
9 31 1630876
9 32 1967760
9 33 10427363
9 34 9196799
9 35 2062788
9 36 12069897
9 37 4914684
9 38 1500506
9 39 527909
9 40 700454
9 41 8870427
9 42 3880499
9 43 4987747
9 44 7768130
9 45 4926797
9 46 9005756
9 47 2567843
9 48 10421193
9 49 7323856
9 50 7539053
9 51 4376196
9 52 6609038
9 53 7516665
9 54 10116271
9 55 7254617
9 56 7389303
9 57 4004031
9 58 10216656
9 59 8849214
9 60 7587452
9 61 5738281
9 62 8494360
9 63 30279
9 64 9563625
9 65 1293479
9 66 4072492
9 67 1012094
9 68 6542888
9 69 10199328
9 70 3563028
9 71 9264211
9 72 6982712
9 73 7956225
9 74 556371
9 75 614482
9 76 6442435
9 77 8622110
9 78 3956344
9 79 10523334
9 80 4837061
9 81 9448375
9 82 1436137
9 83 4651311
9 84 6627309
9 85 6632491
9 86 5647079
9 87 3463603
9 88 9872515
9 89 1383227
9 90 8305191
9 91 8907436
9 92 3663070
9 93 2866775
9 94 10531550
9 95 5769857
9 96 4193255
9 97 8423515
9 98 1423270
9 99 2564640
10 11 8951295
10 12 11378391
10 13 214651
10 14 1053937
10 15 3438298
10 16 6161403
10 17 5953455
10 18 12106030
10 19 543213
10 20 3369390
10 21 10816250
10 22 4268342
10 23 10639689
10 24 4522140
10 25 7957368
10 26 5695272
10 27 5761840
10 28 3872466
10 29 1176510
10 30 6757362
10 31 7753838
10 32 10509478
10 33 3626822
10 34 6937755
10 35 4854705
10 36 7896924
10 37 7762318
10 38 10469991
10 39 4307210
10 40 4587146
10 41 1350108
10 42 3897117
10 43 7808672
10 44 2155253
10 45 5049498
10 46 5618001
10 47 3802533
10 48 4374259
10 49 2712999
10 50 3064800
10 51 8781866
10 52 2917152
10 53 10995758
10 54 10658838
10 55 7052568
10 56 7494631
10 57 3518991
10 58 2031480
10 59 6366404
10 60 7725048
10 61 345246
10 62 6942771
10 63 1308467
10 64 9805413
10 65 2679892
10 66 3739031
10 67 11570564
10 68 706684
10 69 278576
10 70 6274737
10 71 11819232
10 72 5886878
10 73 3240465
10 74 3650607
10 75 2044712
10 76 6138543
10 77 7522649
10 78 3747874
10 79 7271149
10 80 6271560
10 81 7397871
10 82 2394731
10 83 7595979
10 84 12121711
10 85 1328443
10 86 10952522
10 87 1909136
10 88 4996246
10 89 10252445
10 90 1209252
10 91 5621077
10 92 9779234
10 93 11413985
10 94 10248103
10 95 1523440
10 96 8803730
10 97 3176373
10 98 2853540
10 99 3500731
11 12 6664173
11 13 2650597
11 14 5601069
11 15 9394494
11 16 10488501
11 17 11458404
11 18 4638204
11 19 445027
11 20 7335427
11 21 2894877
11 22 3810163
11 23 8315535
11 24 10426144
11 25 1427235
11 26 5751994
11 27 8016461
11 28 10876867
11 29 2921056
11 30 9556939
11 31 4424251
11 32 7720548
11 33 7641147
11 34 161621
11 35 4176853
11 36 6635633
11 37 5694939
11 38 9219315
11 39 10148783
11 40 9374121
11 41 9788323
11 42 1711905
11 43 4729068
11 44 6030056
11 45 845335
11 46 4358684
11 47 10294278
11 48 11474258
11 49 6836142
11 50 5532639
11 51 9654083
11 52 11429576
11 53 5654590
11 54 4657452
11 55 5692571
11 56 1737159
11 57 2711782
11 58 4359580
11 59 1410731
11 60 6185146
11 61 9687460
11 62 276442
11 63 897819
11 64 11200656
11 65 11986662
11 66 86402
11 67 12106825
11 68 8982815
11 69 209105
11 70 7900421
11 71 5517217
11 72 5806309
11 73 1587858
11 74 11025333
11 75 9913543
11 76 9863651
11 77 10110888
11 78 1754793
11 79 5803210
11 80 8956415
11 81 10439316
11 82 11778703
11 83 5141062
11 84 10552391
11 85 368190
11 86 8014278
11 87 10441337
11 88 3680644
11 89 3226120
11 90 5772896
11 91 11613768
11 92 10103227
11 93 2391880
11 94 2249685
11 95 11216633
11 96 4706256
11 97 1792571
11 98 7334652
11 99 7275243
12 13 7882804
12 14 10666650
12 15 698149
12 16 8355348
12 17 148664
12 18 7797833
12 19 1641337
12 20 8000494
12 21 10096565
12 22 6190128
12 23 8706932
12 24 8090724
12 25 1422762
12 26 11784524
12 27 1469347
12 28 939031
12 29 3202495
12 30 10944777
12 31 8664644
12 32 355579
12 33 3626385
12 34 10659428
12 35 8437010
12 36 3060334
12 37 4067502
12 38 142290
12 39 845125
12 40 9053247
12 41 9929614
12 42 7860173
12 43 923820
12 44 12196741
12 45 5368057
12 46 6875985
12 47 2552550
12 48 9421992
12 49 12217872
12 50 4795629
12 51 12215693
12 52 3561250
12 53 6162179
12 54 6724430
12 55 11295147
12 56 7825914
12 57 9929397
12 58 11443254
12 59 2086663
12 60 7638459
12 61 9489261
12 62 8403408
12 63 3296664
12 64 8833909
12 65 6213716
12 66 1092989
12 67 3054651
12 68 4206172
12 69 3803051
12 70 5618868
12 71 1192989
12 72 689099
12 73 10919999
12 74 10095539
12 75 9260869
12 76 5512180
12 77 6296650
12 78 7137352
12 79 802748
12 80 7947223
12 81 252983
12 82 6390314
12 83 4562523
12 84 10381568
12 85 2865483
12 86 2192733
12 87 8310298
12 88 10405971
12 89 5159324
12 90 11464189
12 91 1333482
12 92 9645053
12 93 11164430
12 94 7456257
12 95 6552234
12 96 10073271
12 97 3282629
12 98 11400056
12 99 4981239
13 14 11013726
13 15 5113983
13 16 2344031
13 17 12048585
13 18 6806391
13 19 2320774
13 20 4938056
13 21 1063759
13 22 2637765
13 23 6165187
13 24 11231852
13 25 8566651
13 26 147855
13 27 26114
13 28 5865400
13 29 8725129
13 30 6200682
13 31 4956643
13 32 8566441
13 33 11473155
13 34 8136217
13 35 1972168
13 36 567992
13 37 3977142
13 38 5525639
13 39 9810012
13 40 6064671
13 41 7034040
13 42 2433208
13 43 8457753
13 44 11719127
13 45 7754545
13 46 1055693
13 47 6508233
13 48 8946534
13 49 5715807
13 50 792415
13 51 4234400
13 52 154005
13 53 4893261
13 54 5978753
13 55 7312612
13 56 3467495
13 57 5904515
13 58 8048481
13 59 9138433
13 60 7435026
13 61 7166433
13 62 458747
13 63 6610624
13 64 7595748
13 65 6617641
13 66 9303925
13 67 620998
13 68 7357065
13 69 4044967
13 70 7133759
13 71 11836248
13 72 9452640
13 73 7403889
13 74 110346
13 75 11410940
13 76 1712701
13 77 3495681
13 78 40464
13 79 12232982
13 80 9050423
13 81 9885793
13 82 1989956
13 83 2050388
13 84 10112245
13 85 11503358
13 86 1734852
13 87 7289218
13 88 9825532
13 89 11661526
13 90 9493760
13 91 3704862
13 92 11892623
13 93 9227639
13 94 217385
13 95 10974667
13 96 8918381
13 97 6167749
13 98 3621551
13 99 6348295
14 15 6910610
14 16 10030513
14 17 10191599
14 18 839965
14 19 10964177
14 20 5268588
14 21 7606824
14 22 5806870
14 23 7910047
14 24 5975842
14 25 11966922
14 26 5676124
14 27 1461179
14 28 5699673
14 29 5394130
14 30 11504184
14 31 1328009
14 32 5320546
14 33 4510744
14 34 7592715
14 35 1136865
14 36 10919590
14 37 1730101
14 38 7708408
14 39 10374968
14 40 10748034
14 41 11108802
14 42 3657231
14 43 2373029
14 44 119918
14 45 4038001
14 46 11998954
14 47 2210222
14 48 7896185
14 49 9300860
14 50 7642270
14 51 5136288
14 52 2765717
14 53 8996133
14 54 4138431
14 55 6003961
14 56 11148871
14 57 2077052
14 58 9021969
14 59 9888678
14 60 7183492
14 61 3976953
14 62 8329614
14 63 11873517
14 64 1100734
14 65 2598740
14 66 4887070
14 67 6557895
14 68 10182272
14 69 2911140
14 70 10904388
14 71 11113246
14 72 4237642
14 73 1083105
14 74 12225460
14 75 6939312
14 76 10652605
14 77 9345
14 78 1069286
14 79 4482094
14 80 12115158
14 81 5499214
14 82 9780866
14 83 6554240
14 84 9174181
14 85 6834187
14 86 6694266
14 87 10952410
14 88 11618359
14 89 4968555
14 90 10314087
14 91 8631714
14 92 3212882
14 93 6720442
14 94 4684805
14 95 6263116
14 96 576628
14 97 11575448
14 98 1902194
14 99 1960639
15 16 2700312
15 17 9157388
15 18 2550806
15 19 3542844
15 20 1853900
15 21 3771582
15 22 4730568
15 23 5512770
15 24 1068103
15 25 11926005
15 26 2109971
15 27 10150351
15 28 9267360
15 29 1029922
15 30 11087059
15 31 910100
15 32 7433131
15 33 8730653
15 34 12051046
15 35 4313546
15 36 2272303
15 37 9822115
15 38 4911743
15 39 1155749
15 40 6767356
15 41 11276694
15 42 6262236
15 43 6509722
15 44 11051507
15 45 8203641
15 46 7278870
15 47 9737467
15 48 1336482
15 49 2146419
15 50 6046001
15 51 6245940
15 52 6937285
15 53 9015127
15 54 6585804
15 55 5963828
15 56 9426833
15 57 8333672
15 58 5304531
15 59 7731470
15 60 1667320
15 61 11459766
15 62 12073489
15 63 9085495
15 64 4290183
15 65 7067393
15 66 6939384
15 67 9074360
15 68 4098075
15 69 1425101
15 70 1294035
15 71 5334570
15 72 2300635
15 73 8954809
15 74 8369029
15 75 4623351
15 76 4795757
15 77 4098961
15 78 4322477
15 79 8426871
15 80 9042353
15 81 10317214
15 82 7881305
15 83 8376567
15 84 8258988
15 85 9267015
15 86 9596788
15 87 4375280
15 88 2241971
15 89 6751448
15 90 10100173
15 91 6953732
15 92 9003330
15 93 11106140
15 94 1148979
15 95 7565343
15 96 4638446
15 97 10836561
15 98 6711044
15 99 1038499
16 17 9978170
16 18 12127427
16 19 11682924
16 20 11097556
16 21 10503021
16 22 6709719
16 23 1440514
16 24 1045675
16 25 1986176
16 26 5941792
16 27 1583945
16 28 6157851
16 29 4723625
16 30 8311807
16 31 4394459
16 32 8707484
16 33 9062782
16 34 7295581
16 35 2684017
16 36 5618334
16 37 9593068
16 38 11936178
16 39 897794
16 40 3234295
16 41 9857907
16 42 3525613
16 43 3776708
16 44 5799530
16 45 10061207
16 46 7106165
16 47 9446411
16 48 8801448
16 49 806814
16 50 5933870
16 51 6489724
16 52 2783187
16 53 6959971
16 54 8732533
16 55 5814995
16 56 3064833
16 57 5438904
16 58 3918546
16 59 7124425
16 60 8101971
16 61 884587
16 62 1094783
16 63 12195739
16 64 5162301
16 65 2020180
16 66 10431369
16 67 5901759
16 68 6332800
16 69 76508
16 70 7246009
16 71 1334538
16 72 9150610
16 73 4655650
16 74 8558637
16 75 11560331
16 76 11104826
16 77 11661643
16 78 2997037
16 79 2599670
16 80 10683649
16 81 8538571
16 82 1234830
16 83 7936940
16 84 10728172
16 85 9999080
16 86 8386171
16 87 4940459
16 88 1957378
16 89 4627591
16 90 1998870
16 91 1396367
16 92 7891137
16 93 1015006
16 94 6622133
16 95 8161055
16 96 10879750
16 97 9101624
16 98 2107579
16 99 907654
17 18 1398210
17 19 5209372
17 20 3085498
17 21 9835355
17 22 11449587
17 23 10085834
17 24 1679370
17 25 12235313
17 26 11420182
17 27 8007675
17 28 7635795
17 29 827261
17 30 6924861
17 31 5180566
17 32 7852315
17 33 9248327
17 34 2774195
17 35 8394264
17 36 7643191
17 37 399304
17 38 5175476
17 39 10748081
17 40 9939738
17 41 11454339
17 42 1737198
17 43 7855881
17 44 11394847
17 45 8872148
17 46 6568714
17 47 3604777
17 48 6699856
17 49 8924911
17 50 9009328
17 51 11260920
17 52 11723171
17 53 137281
17 54 11063948
17 55 6005891
17 56 7431956
17 57 6564016
17 58 4755489
17 59 6479876
17 60 8656119
17 61 5632861
17 62 7697847
17 63 3250380
17 64 4043388
17 65 3771144
17 66 2925307
17 67 9106450
17 68 9361991
17 69 6611384
17 70 2956406
17 71 1616826
17 72 11187203
17 73 1949675
17 74 4115634
17 75 6246922
17 76 9029989
17 77 9828255
17 78 3023421
17 79 2171676
17 80 9504469
17 81 11031640
17 82 10840738
17 83 10231446
17 84 5572837
17 85 8880519
17 86 1232960
17 87 10479315
17 88 11015541
17 89 2907985
17 90 10080904
17 91 1778020
17 92 7165779
17 93 1695302
17 94 8630923
17 95 1172966
17 96 4055182
17 97 7791355
17 98 3083462
17 99 6488757
18 19 559812
18 20 11175533
18 21 9011329
18 22 11844481
18 23 3736565
18 24 6443394
18 25 11839006
18 26 7461105
18 27 10474357
18 28 6106499
18 29 11999493
18 30 5327968
18 31 1127330
18 32 6782608
18 33 2915302
18 34 7687595
18 35 3762462
18 36 2970386
18 37 12157240
18 38 773407
18 39 9272450
18 40 3188461
18 41 1290516
18 42 5669163
18 43 11668829
18 44 11903107
18 45 4992791
18 46 11489001
18 47 1152216
18 48 8073121
18 49 4912728
18 50 3125917
18 51 6200017
18 52 9091982
18 53 7105284
18 54 8395201
18 55 8286503
18 56 11483725
18 57 2154955
18 58 7392260
18 59 11087194
18 60 7807090
18 61 6430682
18 62 9316658
18 63 2476616
18 64 3265031
18 65 10871953
18 66 4755866
18 67 6331534
18 68 2829159
18 69 133445
18 70 275597
18 71 10016109
18 72 2149889
18 73 3277812
18 74 1501437
18 75 3899675
18 76 4918170
18 77 11152604
18 78 932253
18 79 4995049
18 80 2718743
18 81 4333689
18 82 9623753
18 83 3335801
18 84 4540446
18 85 2090491
18 86 2837792
18 87 2551872
18 88 4503141
18 89 10679819
18 90 12079307
18 91 4651441
18 92 11770104
18 93 4182857
18 94 1081860
18 95 5013285
18 96 10806843
18 97 4078204
18 98 5590825
18 99 11074958
19 20 3138414
19 21 5670035
19 22 7229285
19 23 10840519
19 24 11074165
19 25 4492121
19 26 1701703
19 27 3250547
19 28 6636683
19 29 6430967
19 30 208320
19 31 3246246
19 32 1571246
19 33 2082068
19 34 10309082
19 35 7179957
19 36 705692
19 37 9233660
19 38 5525278
19 39 2813372
19 40 8415730
19 41 9194635
19 42 10466015
19 43 2267266
19 44 828447
19 45 5157974
19 46 9737046
19 47 2149516
19 48 2362252
19 49 4165459
19 50 11482066
19 51 5511548
19 52 5054676
19 53 7168560
19 54 1767677
19 55 7988296
19 56 8398558
19 57 5728098
19 58 9779737
19 59 6325224
19 60 1775420
19 61 9249566
19 62 3795616
19 63 2296230
19 64 6796705
19 65 6443540
19 66 4907320
19 67 877415
19 68 4644052
19 69 10934593
19 70 5850536
19 71 8581208
19 72 346494
19 73 2543697
19 74 5618611
