40 780
6 8 54918
6 9 59087
6 10 189933
6 11 35649
6 12 244810
6 13 180040
6 14 102413
6 15 123020
6 16 283143
6 17 269366
6 18 37288
6 19 194020
6 20 296992
6 21 147281
6 22 261189
6 23 202498
6 24 182950
6 25 186470
6 26 209026
6 27 164054
6 28 115917
6 29 126527
6 30 133015
6 31 261506
6 32 13122
6 33 275404
6 34 37447
6 35 67823
6 36 130547
6 37 53405
6 38 199162
6 39 215764
7 8 99276
7 9 27248
7 10 173324
7 11 172351
7 12 253403
7 13 123583
7 14 123491
7 15 261834
7 16 3881
7 17 62686
7 18 10823
7 19 48737
7 20 74310
7 21 230819
7 22 134618
7 23 168888
7 24 128261
7 25 233735
7 26 100103
7 27 146745
7 28 164585
7 29 106934
7 30 79416
7 31 248552
7 32 195335
7 33 297428
7 34 9816
7 35 235191
7 36 248916
7 37 119894
7 38 204653
7 39 87668
8 9 255315
8 10 234265
8 11 75898
8 12 123183
8 13 262941
8 14 159157
8 15 58010
8 16 96392
8 17 287530
8 18 192622
8 19 149335
8 20 303373
8 21 139349
8 22 210382
8 23 161721
8 24 63971
8 25 126552
8 26 189104
8 27 72998
8 28 203963
8 29 206434
8 30 297501
8 31 235942
8 32 22103
8 33 212009
8 34 156294
8 35 104081
8 36 68884
8 37 158101
8 38 192894
8 39 228422
9 10 69987
9 11 260384
9 12 40354
9 13 298693
9 14 133290
9 15 110729
9 16 29176
9 17 79190
9 18 110193
9 19 46316
9 20 224394
9 21 259802
9 22 171956
9 23 89866
9 24 168632
9 25 189003
9 26 72437
9 27 151745
9 28 135393
9 29 191575
9 30 103134
9 31 178764
9 32 176153
9 33 160441
9 34 37345
9 35 144512
9 36 195671
9 37 75534
9 38 193695
9 39 158611
10 11 262231
10 12 86026
10 13 161663
10 14 102785
10 15 235698
10 16 97384
10 17 167288
10 18 71343
10 19 2379
10 20 263703
10 21 203561
10 22 231051
10 23 96147
10 24 3753
10 25 261041
10 26 12949
10 27 293889
10 28 275230
10 29 199285
10 30 189982
10 31 257933
10 32 254440
10 33 218326
10 34 240392
10 35 135058
10 36 207028
10 37 119649
10 38 255362
10 39 244487
11 12 129634
11 13 169850
11 14 201294
11 15 229438
11 16 120918
11 17 92727
11 18 72535
11 19 295387
11 20 41361
11 21 251969
11 22 229912
11 23 286576
11 24 94996
11 25 179740
11 26 54788
11 27 11952
11 28 67861
11 29 263423
11 30 10960
11 31 32520
11 32 29402
11 33 223025
11 34 1012
11 35 176137
11 36 4051
11 37 281288
11 38 263755
11 39 202228
12 13 113733
12 14 291085
12 15 94840
12 16 269672
12 17 295295
12 18 244612
12 19 114542
12 20 168015
12 21 196138
12 22 230941
12 23 132953
12 24 213543
12 25 266421
12 26 300564
12 27 137234
12 28 230290
12 29 190768
12 30 222872
12 31 235546
12 32 46522
12 33 229209
12 34 290042
12 35 246770
12 36 232395
12 37 245148
12 38 300096
12 39 145608
13 14 143397
13 15 15053
13 16 224027
13 17 95633
13 18 251966
13 19 178845
13 20 25416
13 21 29257
13 22 243316
13 23 67700
13 24 258705
13 25 168112
13 26 93533
13 27 229482
13 28 53705
13 29 297732
13 30 254373
13 31 47432
13 32 198695
13 33 186702
13 34 55809
13 35 106737
13 36 7317
13 37 194517
13 38 61600
13 39 100964
14 15 122311
14 16 59996
14 17 136466
14 18 113851
14 19 207794
14 20 65699
14 21 265348
14 22 129426
14 23 67866
14 24 126894
14 25 8798
14 26 190192
14 27 289861
14 28 107064
14 29 43912
14 30 42752
14 31 195674
14 32 186505
14 33 295725
14 34 30037
14 35 279346
14 36 185520
14 37 120322
14 38 240783
14 39 250317
15 16 89956
15 17 160442
15 18 108653
15 19 190907
15 20 287336
15 21 194948
15 22 172711
15 23 243838
15 24 239675
15 25 231167
15 26 104230
15 27 3726
15 28 59887
15 29 138364
15 30 61366
15 31 120981
15 32 34169
15 33 50588
15 34 197782
15 35 211542
15 36 120786
15 37 138641
15 38 49674
15 39 185980
16 17 221034
16 18 160413
16 19 167134
16 20 74298
16 21 233617
16 22 212754
16 23 177625
16 24 68660
16 25 94433
16 26 60584
16 27 243900
16 28 166430
16 29 124557
16 30 300542
16 31 113094
16 32 261826
16 33 263605
16 34 269864
16 35 4130
16 36 137977
16 37 215378
16 38 302278
16 39 63280
17 18 257370
17 19 263563
17 20 269216
17 21 242560
17 22 78232
17 23 76783
17 24 116138
17 25 37936
17 26 298212
17 27 297220
17 28 210873
17 29 112880
17 30 104795
17 31 75018
17 32 194015
17 33 292451
17 34 274981
17 35 299446
17 36 151178
17 37 258266
17 38 226402
17 39 232298
18 19 41158
18 20 19986
18 21 103119
18 22 16094
18 23 174580
18 24 218864
18 25 210604
18 26 270636
18 27 3888
18 28 99407
18 29 122844
18 30 163345
18 31 298710
18 32 10179
18 33 219816
18 34 159246
18 35 145932
18 36 217379
18 37 274165
18 38 107533
18 39 254080
19 20 237419
19 21 111656
19 22 49171
19 23 239119
19 24 45352
19 25 263496
19 26 238508
19 27 217550
19 28 141071
19 29 28974
19 30 163157
19 31 83162
19 32 20925
19 33 250668
19 34 236261
19 35 91265
19 36 145072
19 37 25690
19 38 98041
19 39 163922
20 21 13368
20 22 89659
20 23 271759
20 24 16198
20 25 140494
20 26 29108
20 27 111228
20 28 202158
20 29 103436
20 30 61264
20 31 12036
20 32 65642
20 33 231780
20 34 218519
20 35 84290
20 36 167251
20 37 233282
20 38 79364
20 39 98745
21 22 93061
21 23 188807
21 24 47163
21 25 120102
21 26 291947
21 27 11567
21 28 110608
21 29 193387
21 30 268689
21 31 105527
21 32 59732
21 33 169771
21 34 215918
21 35 101826
21 36 198133
21 37 60077
21 38 51126
21 39 159945
22 23 138560
22 24 285811
22 25 302313
22 26 8600
22 27 281797
22 28 138648
22 29 234791
22 30 246003
22 31 196444
22 32 269428
22 33 233702
22 34 6348
22 35 86405
22 36 163619
22 37 242862
22 38 243471
22 39 201171
23 24 32918
23 25 143131
23 26 34793
23 27 59386
23 28 266227
23 29 131588
23 30 82915
23 31 256451
23 32 272968
23 33 99564
23 34 257507
23 35 121272
23 36 147403
23 37 227127
23 38 198112
23 39 196610
24 25 193405
24 26 114102
24 27 163933
24 28 232779
24 29 12017
24 30 189470
24 31 124566
24 32 223764
24 33 8858
24 34 173732
24 35 270061
24 36 94008
24 37 11073
24 38 270108
24 39 248023
25 26 14626
25 27 168472
25 28 86340
25 29 167703
25 30 51216
25 31 134311
25 32 286147
25 33 178246
25 34 110553
25 35 146782
25 36 52101
25 37 41713
25 38 178570
25 39 21448
26 27 95584
26 28 274800
26 29 131600
26 30 150132
26 31 17993
26 32 302120
26 33 260202
26 34 27922
26 35 211138
26 36 256872
26 37 168300
26 38 190847
26 39 154317
27 28 208654
27 29 230999
27 30 254984
27 31 137666
27 32 260741
27 33 267033
27 34 130518
27 35 60711
27 36 99209
27 37 10442
27 38 283226
27 39 73033
28 29 112944
28 30 253613
28 31 271717
28 32 107531
28 33 272470
28 34 73390
28 35 249733
28 36 186891
28 37 103347
28 38 21533
28 39 45246
29 30 273300
29 31 59089
29 32 256717
29 33 218502
29 34 288816
29 35 112410
29 36 14927
29 37 80606
29 38 66628
29 39 238785
30 31 142854
30 32 220516
30 33 231046
30 34 152517
30 35 123880
30 36 298535
30 37 39899
30 38 148381
30 39 208813
31 32 70526
31 33 224644
31 34 74102
31 35 124028
31 36 169238
31 37 68478
31 38 207179
31 39 250095
32 33 139120
32 34 148429
32 35 187054
32 36 216740
32 37 84262
32 38 85854
32 39 143406
33 34 282076
33 35 224663
33 36 275054
33 37 186215
33 38 134705
33 39 164232
34 35 29085
34 36 89291
34 37 290493
34 38 206778
34 39 20656
35 36 120506
35 37 172915
35 38 66180
35 39 298976
36 37 58466
36 38 83210
36 39 84856
37 38 142983
37 39 107120
38 39 161371
