100 2300
33 47 1956616
33 48 2043671
33 49 736284
33 50 1608247
33 51 2364097
33 55 1667006
33 59 1672065
33 60 1181790
33 66 1587184
33 74 1870298
33 76 1950670
33 87 234819
33 89 2074180
33 94 2503225
34 0 583562
34 8 770445
34 12 1809747
34 14 748363
34 21 1000796
34 22 1833879
34 27 1730290
34 33 1296366
34 36 1757859
34 37 241978
34 41 298493
34 42 1611274
34 45 1347376
34 46 2039633
34 58 1458055
34 69 306777
34 78 62290
34 81 1608403
34 86 2426356
34 93 923336
34 95 993048
34 97 1035085
35 0 1894133
35 8 999229
35 13 2512194
35 14 2052924
35 15 807513
35 18 1059322
35 19 804606
35 23 2545215
35 26 1081642
35 29 1209940
35 30 1883893
35 31 1579522
35 32 594995
35 33 1627362
35 36 50695
35 37 136662
35 38 1095965
35 42 1076289
35 53 426721
35 64 98706
35 72 713054
35 77 411506
35 81 272218
35 82 890112
35 90 891991
35 92 2080618
36 1 2359473
36 8 188992
36 13 1768890
36 17 2566191
36 27 874204
36 34 1271164
36 35 1913342
36 43 978818
36 54 1989104
36 56 1542498
36 61 369047
36 67 2369485
36 73 2116024
36 74 1146876
36 78 2467755
36 85 1749489
36 94 212228
36 96 1277450
37 4 394952
37 6 323360
37 9 934210
37 12 2113724
37 20 531620
37 27 2305778
37 32 1402302
37 38 1357524
37 53 1884227
37 56 1775068
37 57 2464851
37 59 85181
37 60 2069119
37 64 1115666
37 70 387811
37 71 1896723
37 82 1759448
37 85 2417426
37 86 1610819
37 95 2200480
37 96 2597697
37 99 602142
38 4 903254
38 10 360587
38 15 2569537
38 20 1507412
38 21 2315266
38 24 913470
38 31 1992494
38 35 2131245
38 39 1947011
38 40 1090919
38 43 1864381
38 48 33506
38 52 48272
38 56 572897
38 62 1970914
38 65 2092681
38 75 1621328
38 78 1800127
38 81 2393808
38 82 2331927
38 83 2609541
38 87 1471453
38 95 960135
38 97 1355042
39 4 1492174
39 8 1519988
39 13 69938
39 15 862365
39 18 401694
39 30 550162
39 32 1123194
39 37 1656857
39 40 1008535
39 43 1260472
39 45 2581666
39 46 4324
39 48 1432272
39 49 877868
39 53 1602582
39 56 2355621
39 58 277100
39 61 54023
39 63 845402
39 64 2482560
39 65 1068376
39 70 1365343
39 72 2310768
39 74 1013851
39 75 2620033
39 81 1710680
39 82 374888
39 87 911929
39 98 500695
40 6 1150880
40 21 1423284
40 28 722404
40 29 876210
40 30 2332022
40 31 2488240
40 32 904895
40 34 508564
40 36 1100635
40 44 2498133
40 45 1176334
40 54 1354916
40 64 1341735
40 67 188423
40 68 1544882
40 71 540450
40 75 1946688
40 76 253401
40 77 396829
40 81 2086000
40 82 2332028
40 94 176691
40 98 1850697
40 99 956873
41 2 1266921
41 3 1916634
41 10 140571
41 12 1240522
41 15 1032965
41 17 2469565
41 23 2153636
41 32 2528293
41 33 2127350
41 37 1896630
41 39 277674
41 48 2074159
41 53 601109
41 54 2620176
41 66 1398171
41 73 2209891
41 79 2503198
41 80 2485592
41 81 1092669
41 85 2007303
41 86 48483
41 87 2475285
41 94 1235127
41 95 497137
42 6 2237723
42 7 888045
42 11 1875865
42 15 690376
42 17 2006036
42 21 1440001
42 23 532011
42 24 701062
42 29 2002271
42 35 1145052
42 44 2103322
42 45 2410688
42 48 828255
42 54 2486701
42 60 1117719
42 61 2972
42 62 1035039
42 85 955521
42 89 956862
42 92 2307264
42 96 279561
42 99 1821035
43 5 736654
43 7 2187659
43 12 800870
43 16 2499768
43 18 869307
43 22 2240573
43 23 1007451
43 24 36186
43 41 977052
43 50 2128840
43 51 2531468
43 52 2008737
43 53 1941090
43 57 557582
43 64 1259329
43 65 1226470
43 71 1721376
43 74 325030
43 78 1027083
43 79 472785
43 90 802001
43 95 850862
43 98 1470801
44 0 705954
44 20 154324
44 21 497428
44 25 8193
44 26 624434
44 37 604871
44 39 2078781
44 53 828642
44 56 426245
44 57 240963
44 59 1357583
44 61 630298
44 70 1673866
44 71 2379834
44 72 2207559
44 73 2383272
44 75 706290
44 76 1437520
44 77 158979
44 79 2534764
44 80 474248
44 82 1603569
44 85 1234252
44 90 2377140
44 96 2365321
44 97 97843
44 99 1577638
45 2 627816
45 5 1762647
45 15 723874
45 21 678656
45 26 1073054
45 35 2012751
45 38 681767
45 47 576338
45 49 1734557
45 62 2231254
45 68 1260319
45 70 634991
45 73 2493675
45 74 1440672
45 77 1861966
45 89 730359
45 92 325807
45 95 1543103
45 99 1381592
46 0 1856178
46 2 301184
46 12 1891921
46 22 464758
46 27 538193
46 30 1622325
46 34 1065687
46 35 2329558
46 38 437523
46 39 2204
46 45 1776687
46 54 351108
46 55 2526056
46 56 218714
46 59 1307444
46 67 2587391
46 71 1573043
46 77 1857831
46 84 1862958
46 86 830800
46 87 1874865
46 89 1377918
46 91 1165923
46 92 335736
46 95 485927
46 98 2010456
47 1 980268
47 6 272352
47 7 2576196
47 13 716354
47 33 456445
47 37 205793
47 38 1990668
47 45 2145866
47 54 854718
47 60 1791834
47 67 1486539
47 71 1430555
47 88 1514263
47 92 89
47 94 1325208
48 12 1019644
48 15 2512827
48 16 1013441
48 17 963239
48 20 564992
48 21 1471637
48 23 143531
48 31 1862954
48 35 1722529
48 36 2543026
48 37 1475697
48 43 2412120
48 47 550547
48 54 36371
48 62 2164385
48 73 1359218
48 84 734978
48 91 1345130
48 98 1679986
48 99 836678
49 4 1767578
49 7 1072264
49 17 2575399
49 18 1115320
49 21 2515278
49 36 2427176
49 40 1455465
49 44 1060997
49 46 2593504
49 60 1648889
49 63 184268
49 64 1615603
49 76 1934408
49 77 2310983
49 79 1315697
49 81 546252
49 84 808603
49 94 2579232
49 96 706967
49 99 149976
50 12 1170921
50 14 695435
50 15 2170641
50 18 1460290
50 21 95040
50 36 2084987
50 43 1694353
50 56 1184911
50 57 206649
50 62 884785
50 65 1149168
50 66 2281788
50 79 489976
50 85 72525
50 95 2509267
50 99 973222
51 7 1863351
51 11 1406325
51 18 113776
51 20 1077640
51 24 1119242
51 33 1851383
51 36 565798
51 43 553629
51 44 1703902
51 45 939858
51 52 353511
51 55 2480595
51 58 1545078
51 61 1666485
51 63 1013996
51 70 1184966
51 73 1912431
51 75 1933380
51 76 843151
51 77 2165034
51 81 2573213
51 89 92871
51 91 1059253
51 94 586478
51 98 470224
52 0 80264
52 3 475487
52 8 2333756
52 10 61230
52 13 1960542
52 16 1041854
52 28 896858
52 34 154533
52 35 1221390
52 40 1503372
52 42 283315
52 43 1831430
52 46 269829
52 53 2390305
52 55 1531678
52 56 2325780
52 63 606292
52 70 1708747
52 73 2480902
52 75 2641230
52 77 2341086
52 81 471240
52 84 882725
52 97 791423
53 7 1592839
53 10 2256243
53 15 2607736
53 25 2302853
53 26 498741
53 28 1195397
53 32 1231448
53 34 2354076
53 38 598532
53 42 1245308
53 43 1627606
53 44 52072
53 45 271722
53 50 821299
53 61 1591536
53 66 125416
53 77 313108
53 79 254021
53 89 846688
53 92 1260790
53 96 2188944
54 2 629276
54 4 1922389
54 13 2191629
54 24 1560428
54 26 2020721
54 27 140884
54 29 858245
54 40 737499
54 43 654862
54 46 1515735
54 48 2136168
54 52 2000279
54 58 465614
54 62 1975348
54 67 250623
54 69 1720113
54 71 1893560
54 73 1438664
54 77 1053894
54 80 792516
54 90 2422750
54 98 36464
54 99 2532976
55 2 126361
55 6 107148
55 12 1731219
55 15 2378211
55 19 554738
55 25 576503
55 33 977244
55 37 2038332
55 43 684373
55 47 1292150
55 57 966677
55 58 1537275
55 63 2316325
55 64 1926948
55 66 1670404
55 69 2578788
55 78 1835757
55 81 905055
55 83 1529890
55 88 1034255
55 91 2081143
55 94 7436
55 97 1637542
56 10 866420
56 29 315809
56 31 440038
56 40 493333
56 48 1460505
56 52 835422
56 57 839767
56 59 2062481
56 60 1560789
56 65 1589177
56 66 2631330
56 74 2331959
56 75 2030042
56 77 751785
56 79 2273540
56 83 2383314
56 86 915145
56 92 2034864
56 99 171659
57 1 422883
57 4 1625653
57 5 2018735
57 6 2154896
57 11 1314898
57 18 823457
57 21 1247068
57 27 2177359
57 31 2569080
57 32 251764
57 34 2241071
57 46 2040239
57 47 467543
57 49 2371436
57 67 239678
57 72 534
57 75 2630799
57 77 2132150
57 87 1202811
57 93 1496256
57 94 153277
58 3 628202
58 4 1692122
58 6 1824241
58 16 2257058
58 18 882093
58 19 921046
58 24 1058502
58 25 1302738
58 26 1091108
58 43 2493592
58 45 94064
58 47 987960
58 49 1970269
58 62 2622885
58 64 2333909
58 69 2207730
58 72 1577875
58 74 295481
58 76 589518
58 78 12466
58 81 1064589
58 88 2025254
58 92 605514
58 96 291957
58 97 1531935
59 0 806602
59 3 778394
59 11 937472
59 21 100423
59 23 867998
59 28 2372532
59 29 1912367
59 34 1760124
59 37 331391
59 43 276858
59 48 854714
59 50 1151505
59 53 194417
59 57 1909134
59 62 1367157
59 68 2473808
59 74 1328470
59 77 2634914
59 87 1710325
59 92 1003033
59 94 1267606
59 95 78844
60 0 1732384
60 3 2312274
60 5 2169131
60 7 44949
60 9 1614142
60 12 1207658
60 13 2289950
60 15 1742034
60 19 802622
60 29 657599
60 33 719160
60 34 1517928
60 39 673090
60 50 112301
60 67 1148217
60 68 538320
60 69 2457159
60 75 341853
60 78 2258660
60 89 2367923
61 16 1078903
61 18 1765652
61 19 1236172
61 20 1162201
61 21 2231756
61 33 480289
61 37 347748
61 52 717013
61 60 226640
61 63 233568
61 74 1706315
61 76 2369351
61 80 1715946
61 81 1556973
61 83 1623390
61 84 1579225
61 89 774411
62 0 823275
62 5 2395377
62 20 2485019
62 21 613316
62 30 1466305
62 34 55340
62 35 753550
62 38 300494
62 57 2061321
62 58 2123292
62 68 1504612
62 73 812044
62 77 783801
62 78 1422413
62 80 717174
62 85 214068
62 87 159419
62 93 378921
62 96 971194
63 10 168378
63 14 235326
63 28 1783174
63 30 727248
63 32 1361401
63 40 2253033
63 46 2243507
63 48 433865
63 51 465095
63 56 408089
63 57 2474369
63 72 1028259
63 78 1826163
63 85 2089852
63 89 1785534
63 94 163599
64 0 731349
64 6 834950
64 25 1104999
64 26 1823728
64 33 571417
64 35 685976
64 38 2573909
64 41 88131
64 44 1431653
64 46 1039964
64 47 1624645
64 49 988257
64 52 1348001
64 56 1975254
64 62 1102267
64 63 2087501
64 65 598044
64 68 1590515
64 69 478755
64 82 1381677
64 86 299979
64 94 1762136
64 95 551701
65 6 2599134
65 8 1697351
65 9 674051
65 17 2727
65 18 464073
65 19 2629115
65 21 2061232
65 24 1753956
65 31 1738389
65 42 1158948
65 44 2222099
65 49 41902
65 57 253963
65 62 2619343
65 67 1826192
65 68 2452937
65 69 1355806
65 75 168286
65 76 1902621
65 79 1013201
65 85 379988
65 92 2320252
65 93 914292
65 94 161333
65 95 937426
65 96 129748
66 1 1618749
66 2 1857173
66 6 2637309
66 7 194282
66 8 452059
66 9 128992
66 17 192756
66 18 972585
66 20 221132
66 22 2434366
66 33 1210314
66 38 2439656
66 49 1973553
66 51 2473618
66 59 90402
66 72 1478942
66 76 830142
66 77 2034597
66 82 1379154
66 85 1045293
66 87 1047541
66 90 2181771
66 92 2447926
66 95 1738969
67 12 1798864
67 16 1581147
67 18 1102610
67 19 83977
67 22 1615293
67 25 2469087
67 28 1395669
67 30 750463
67 31 704685
67 48 1254300
67 52 235821
67 53 1340582
67 56 2432810
67 61 2203774
67 63 1757753
67 72 1396427
67 77 2158484
67 84 2152426
67 88 1140697
67 90 1569466
67 92 792753
67 95 1776951
67 97 934220
68 1 1607164
68 6 2094937
68 9 1736578
68 10 1124901
68 15 2517009
68 17 260765
68 31 198587
68 35 1812560
68 37 2074531
68 38 911978
68 41 1645994
68 50 459352
68 61 1547393
68 70 197896
68 71 2618191
68 73 1963996
68 78 1851918
68 82 2494982
68 83 2307125
68 85 2148966
68 88 529205
68 91 2621687
68 99 2094172
69 0 982542
69 3 631694
69 4 1525850
69 5 1959285
69 6 1168645
69 8 486974
69 9 2042195
69 13 1646095
69 18 1182481
69 24 2464274
69 25 1728645
69 27 2565110
69 30 849242
69 34 1609650
69 42 690583
69 49 353158
69 56 1571933
69 65 2300934
69 66 1458593
69 67 2194168
69 74 139181
69 79 127608
69 82 2523748
69 91 692203
69 96 1370845
70 0 1148077
70 2 417842
70 6 177175
70 14 2046263
70 16 1327471
70 17 2240825
70 21 374311
70 22 790556
70 23 2449350
70 32 745633
70 36 1474319
70 41 562403
70 44 1438125
70 46 87180
70 47 91301
70 48 413997
70 51 504220
70 54 1579824
70 63 1189381
70 64 221747
70 67 305092
70 74 1111728
70 75 888550
70 79 1639474
70 80 647752
70 82 1658216
70 83 699141
70 84 1403337
70 85 2011522
70 94 989117
70 97 1054365
71 2 594759
71 13 2284044
71 15 1801669
71 19 161907
71 23 1284719
71 27 98791
71 32 991288
71 45 236680
71 47 1508038
71 48 1272021
71 49 2256463
71 52 976095
71 54 483380
71 60 1010557
71 68 1039628
71 79 729211
71 81 305389
71 82 1288685
71 84 2252202
71 85 2529439
71 87 127353
71 91 2422124
71 98 1643490
72 3 1062315
72 8 684607
72 11 2551974
72 12 420627
72 13 756396
72 16 589783
72 17 1376103
72 21 764520
72 25 979565
72 26 316537
72 32 2174129
72 34 1493956
72 37 1934217
72 39 2288431
72 40 955858
72 42 859489
72 44 35443
72 48 2143962
72 51 1964727
72 53 818480
72 61 2122337
72 62 717031
72 76 1694326
72 78 1375718
72 79 1606845
72 84 796485
72 86 2478387
72 89 474764
72 91 2043111
72 92 2567852
72 95 1288720
72 97 1930851
72 98 1324441
73 1 2031623
73 24 2479389
73 25 887395
73 27 1556034
73 29 1317076
73 31 2011696
73 32 1369060
73 35 459838
73 38 1050276
73 43 143831
73 55 1545249
73 56 652873
73 61 139
73 63 1184287
73 65 1292674
73 67 704227
73 80 2048411
73 81 651488
73 83 1846616
73 91 1831631
73 94 633983
74 1 220403
74 4 2214243
74 6 2296510
74 8 105070
74 21 2247195
74 24 1705700
74 25 1270201
74 26 1725914
74 28 2322658
74 30 315647
74 40 470239
74 41 2423082
74 46 1058814
74 47 2487338
74 50 513912
74 53 958352
74 54 1010368
74 58 987287
74 67 2374299
74 72 1342327
74 75 1290633
74 82 2637364
74 86 2122039
74 91 586195
74 92 2393240
75 1 887439
75 8 1952694
75 15 532871
75 16 1728272
75 21 1074183
75 25 534603
75 29 652355
75 35 202662
75 36 221573
75 39 2474282
75 45 11354
75 46 2441682
75 50 1751791
75 51 2287147
75 52 1275000
75 62 371909
75 66 1084198
75 67 111120
75 68 1812730
75 69 759235
75 72 81084
75 80 1178919
75 83 1358314
75 84 346039
75 85 1015483
75 91 688640
75 92 428535
75 95 1915673
75 98 2399211
76 5 406427
76 11 646381
76 12 1848505
76 17 2038384
76 20 317612
76 24 1035238
76 30 2232146
76 35 1874165
76 38 507023
76 44 693777
76 45 247028
76 47 2591581
76 52 2528050
76 56 2615325
76 65 1958622
76 71 1478473
76 83 2291493
76 95 2070430
77 2 633586
77 11 1450231
77 15 1970804
77 21 539393
77 40 927374
77 50 275758
77 55 625837
77 67 2315431
77 68 1532449
77 79 1990689
77 81 1396224
77 83 1990161
77 84 1585817
77 85 139927
77 87 695721
77 89 985808
77 94 1092287
78 0 1360248
78 1 2421986
78 8 1186351
78 9 150656
78 29 900488
78 31 1274602
78 32 1284006
78 35 1152083
78 36 775934
78 37 1934251
78 48 2606143
78 49 454231
78 50 1739034
78 62 2120761
78 68 1797092
78 72 880604
78 73 1588337
78 74 2273583
78 76 2235866
78 77 1035076
78 84 439322
78 92 1277735
79 10 1579428
79 16 1779624
79 19 1194635
79 21 1493177
79 22 1197231
79 24 19300
79 27 2048622
79 28 525997
79 36 273524
79 44 1066308
79 46 2206015
79 49 1548494
79 55 491877
79 56 2451835
79 57 2575539
79 62 2253986
79 64 1337792
79 69 1560680
79 70 823764
79 73 344807
79 87 1464823
79 92 1752395
79 94 50236
79 99 36115
80 2 1795030
80 5 1790623
80 7 1895719
80 10 1162852
80 16 1285847
80 22 1100028
80 25 1714225
80 26 1685142
80 40 390902
80 45 1796151
80 50 975177
80 55 1624285
80 59 2087448
80 66 1376543
80 72 224041
80 77 2519041
80 79 2165451
80 85 2594433
80 86 1041178
80 87 1098316
80 88 2282105
80 92 109541
80 99 2213699
81 0 2622147
81 10 301987
