40 780
8 31 234241
8 33 101163
8 34 23979
8 38 106946
8 39 285267
9 0 291697
9 3 260537
9 4 253629
9 5 66556
9 6 192271
9 7 14976
9 8 3754
9 10 154115
9 15 6243
9 16 168445
9 18 10390
9 19 213513
9 22 210366
9 24 82816
9 26 250022
9 33 294242
9 34 127083
9 35 32641
10 0 49673
10 1 286283
10 3 228086
10 5 60727
10 6 303039
10 7 163762
10 9 68624
10 12 32011
10 13 56298
10 16 280877
10 17 66258
10 19 154768
10 21 24682
10 22 13720
10 23 107264
10 24 40638
10 25 201263
10 26 152308
10 27 272209
10 28 63644
10 31 102600
10 32 143782
10 34 211533
10 37 89120
10 38 55382
10 39 37213
11 0 302028
11 1 166955
11 4 27931
11 7 80256
11 8 55126
11 13 94986
11 19 159743
11 20 106871
11 21 275422
11 23 179588
11 24 105974
11 26 109993
11 27 149331
11 28 272439
11 29 166417
11 32 147251
11 34 207920
11 38 8949
12 3 217952
12 4 204430
12 5 105883
12 7 79540
12 8 257974
12 13 186277
12 14 168249
12 15 267532
12 18 246370
12 19 274805
12 21 163697
12 22 129760
12 23 29201
12 26 204156
12 27 203166
12 30 43080
12 37 109582
12 38 173551
13 2 68969
13 3 242873
13 4 219202
13 8 114064
13 9 155335
13 12 19260
13 14 220547
13 18 191645
13 19 4084
13 22 200
13 28 55363
13 29 18680
13 30 117080
13 34 8241
13 38 157552
14 0 148664
14 1 9208
14 5 102056
14 6 31724
14 7 15577
14 8 25137
14 9 92554
14 13 247138
14 16 5193
14 17 79535
14 18 226337
14 20 72976
14 22 8815
14 28 65752
14 37 269476
14 38 290220
14 39 18107
15 3 131137
15 4 53189
15 5 73560
15 7 234601
15 9 78522
15 10 110929
15 11 210564
15 13 248
15 23 148117
15 26 212069
15 34 32056
15 36 66021
15 39 296371
16 3 287235
16 6 209725
16 10 97587
16 11 229051
16 15 44825
16 17 13050
16 18 134105
16 19 57779
16 20 175988
16 21 17095
16 23 239595
16 24 146239
16 25 46137
16 26 33786
16 27 30688
16 28 226524
16 29 192821
16 30 77037
16 31 289634
16 32 161044
16 34 28519
16 39 115120
17 5 217810
17 6 258690
17 7 69612
17 9 135162
17 11 200360
17 13 235115
17 14 247273
17 15 175853
17 19 53145
17 20 211713
17 21 113628
17 22 18208
17 24 245905
17 26 191432
17 27 40594
17 28 218093
17 30 264624
17 31 290189
17 33 164956
17 34 267285
17 35 70066
17 36 141334
18 1 269049
18 2 267376
18 3 303389
18 4 76442
18 5 250067
18 6 77069
18 8 90158
18 9 96543
18 14 226506
18 15 160947
18 17 150205
18 20 88462
18 21 198610
18 22 237247
18 23 182261
18 24 20253
18 29 90020
18 35 112120
18 36 34615
18 39 42740
19 5 89703
19 7 229847
19 8 19363
19 12 230413
19 15 15387
19 16 120109
19 18 90847
19 21 33788
19 22 276490
19 23 290053
19 25 258872
19 26 86880
19 27 257114
19 28 52452
19 30 293982
19 34 40580
19 36 278622
19 37 133739
19 38 301044
19 39 292514
20 1 130482
20 6 96528
20 7 234320
20 8 232935
20 9 286169
20 13 50852
20 15 185874
20 17 26107
20 19 225441
20 22 160192
20 26 261458
20 27 290227
20 29 83351
20 31 221341
20 32 178384
20 33 128593
20 35 9214
20 37 76937
20 39 101113
21 0 185019
21 2 143734
21 3 227208
21 4 14969
21 6 56037
21 12 108162
21 13 263624
21 14 225801
21 16 10544
21 17 239613
21 22 102575
21 23 53392
21 24 120664
21 25 113263
21 27 7181
21 28 18390
21 29 57128
21 30 197375
21 31 73018
21 32 196446
21 36 140369
21 39 199142
22 1 190319
22 3 166455
22 5 207929
22 8 209212
22 12 240783
22 13 66180
22 17 208166
22 19 1112
22 23 148018
22 24 191238
22 27 162983
22 31 97678
22 33 4964
22 35 105416
22 39 234245
23 3 175196
23 4 79591
23 5 283435
23 9 129486
23 10 266367
23 13 175679
23 16 2687
23 17 136117
23 20 154270
23 21 291132
23 22 72235
23 24 22142
23 27 4419
23 30 23935
23 31 256255
23 33 117457
23 34 177202
23 37 156974
23 39 74231
24 2 224634
24 3 243905
24 4 240435
24 5 688
24 10 252222
24 11 422
24 12 114828
24 13 257659
24 14 185139
24 15 32184
24 16 238980
24 18 297228
24 21 131549
24 26 14432
24 28 72464
24 29 190906
24 31 273023
24 34 231027
24 36 283049
24 37 57901
24 39 241771
25 4 84488
25 6 272203
25 7 252189
25 8 142179
25 9 137613
25 10 209597
25 16 171055
25 17 94859
25 23 221820
25 26 269992
25 27 144986
25 28 185277
25 29 287736
25 30 137236
25 31 218779
25 32 242864
25 35 245622
25 36 211122
25 38 108992
26 3 205796
26 4 257318
26 5 31764
26 8 218891
26 9 87863
26 10 115637
26 11 228457
26 12 76667
26 18 117087
26 19 87689
26 22 291549
26 23 7717
26 24 95014
26 27 271731
26 31 781
26 34 227944
26 35 13497
26 37 42522
26 38 9599
27 0 183837
27 1 176598
27 2 295362
27 3 64740
27 6 33225
27 7 165027
27 9 174263
27 10 67381
27 13 151919
27 15 25456
27 17 156893
27 19 12652
27 20 184653
27 21 82870
27 23 271552
27 24 158819
27 26 270602
27 29 98521
27 30 242470
27 31 141632
27 32 153469
27 33 206283
27 34 250614
27 35 20672
27 38 201308
28 4 96385
28 7 168157
28 12 50983
28 13 54616
28 14 26902
28 15 203187
28 17 266897
28 19 205618
28 20 89747
28 23 259153
28 24 154453
28 25 84790
28 26 160545
28 29 122940
28 31 30631
28 32 184284
28 33 168893
28 35 67275
28 36 261148
28 38 72896
28 39 192557
29 0 24152
29 1 113987
29 2 156170
29 3 3994
29 4 77253
29 7 97093
29 11 129436
29 13 261269
29 14 56749
29 15 63829
29 16 20151
29 17 291063
29 18 103834
29 19 80639
29 22 278059
29 24 264252
29 25 181893
29 26 158124
29 28 33855
29 31 224842
29 33 149496
29 35 98513
30 0 88624
30 2 146902
30 3 264609
30 4 260879
30 5 3943
30 6 166146
30 10 155309
30 11 158562
30 12 121465
30 14 288047
30 17 274721
30 18 183992
30 19 208248
30 20 82760
30 21 117024
30 22 245584
30 25 139222
30 26 226524
30 32 289389
30 34 107437
30 35 143265
30 37 253221
30 39 114007
31 2 245940
31 6 30177
31 7 278788
31 8 150075
31 10 161225
31 12 70936
31 13 32056
31 15 223999
31 17 7442
31 24 158151
31 29 15901
31 33 59037
31 34 266052
31 36 44583
31 37 159616
31 38 180143
32 0 228137
32 1 135646
32 10 111394
32 11 104174
32 12 175675
32 14 271516
32 15 273462
32 16 96265
32 17 297639
32 20 59918
32 21 73872
32 22 19898
32 26 74353
32 27 236814
32 28 172706
32 29 176469
32 31 86053
32 33 153421
32 34 96920
32 35 68393
32 38 269941
32 39 286166
33 0 167075
33 3 180076
33 5 6081
33 9 290969
33 11 232908
33 12 56685
33 15 273192
33 17 58049
33 22 282351
33 23 268053
33 24 44082
33 25 181999
33 30 69997
33 35 57412
33 36 32403
33 39 285557
34 4 206650
34 5 43784
34 6 79605
34 7 36294
34 8 211705
34 9 146119
34 10 22697
34 11 116966
34 12 301063
34 14 208375
34 17 258701
34 18 155042
34 21 62342
34 24 194513
34 25 27324
34 29 124048
34 32 263168
34 35 182710
34 36 27506
34 39 206216
35 1 89398
35 3 66957
35 4 287510
35 6 161758
35 7 16622
35 8 25263
35 9 163392
35 12 38605
35 15 222484
35 16 34520
35 19 192412
35 20 27719
35 21 247530
35 22 203842
35 23 277945
35 25 26041
35 27 239823
35 28 256876
35 29 188956
35 31 111579
35 32 222859
35 34 183972
35 36 183652
35 39 178634
36 0 127594
36 1 202057
36 6 207196
36 7 37826
36 10 290773
36 14 37191
36 16 140283
36 17 46399
36 19 16125
36 22 208871
36 25 208965
36 26 222630
36 28 95819
36 29 236070
36 30 267734
36 32 195631
36 33 229704
36 34 117666
36 35 177503
36 38 186554
37 1 288794
37 2 193918
37 4 294970
37 6 172112
37 7 275021
37 10 77587
37 11 257102
37 14 127314
37 16 172299
37 17 182494
37 18 23738
37 20 43042
37 23 7038
37 25 44322
37 26 292661
37 27 49500
37 28 122884
37 30 18197
37 32 111574
37 33 177068
37 36 302867
37 39 136118
38 0 284129
38 1 251111
38 2 144746
38 5 60798
38 6 222774
38 7 221692
38 9 281126
38 10 204132
38 11 50290
38 13 255456
38 15 66905
38 25 204561
38 30 298676
38 31 269576
38 34 180258
38 36 218264
38 39 90413
39 2 179405
39 5 76363
39 11 279016
39 13 6634
39 14 162430
39 15 299401
39 16 252725
39 17 135376
39 21 195493
39 26 288629
39 27 18495
39 28 173323
39 31 78677
39 33 100811
39 36 225773
39 37 252321
