60 1770
5 6 1472849
5 7 287510
5 11 1161485
5 13 565374
5 14 644782
5 15 98708
5 21 1336581
5 22 1200839
5 23 473076
5 24 777846
5 25 1058068
5 26 1421155
5 28 1065090
5 29 561327
5 30 144013
5 31 295247
5 32 159800
5 34 20388
5 36 592126
5 37 1319104
5 42 35024
5 44 462648
5 50 751576
5 51 207355
5 52 820530
5 53 655797
5 55 214972
6 1 1536718
6 2 713129
6 4 1199345
6 10 992508
6 11 1280726
6 12 247158
6 13 1523293
6 15 1184587
6 16 440250
6 17 224365
6 19 806944
6 20 992037
6 21 238014
6 22 911179
6 23 383972
6 24 748155
6 25 1104372
6 27 659593
6 30 809909
6 31 75005
6 33 1256808
6 34 823556
6 35 1094292
6 37 852369
6 38 1084799
6 39 494141
6 40 961239
6 43 202089
6 44 520988
6 47 943217
6 58 728396
6 59 701982
7 0 1532410
7 3 896789
7 4 1100439
7 8 996620
7 10 415799
7 12 260263
7 13 1392122
7 15 877131
7 16 942571
7 17 735665
7 20 159722
7 21 318148
7 27 698488
7 29 730573
7 32 1566376
7 33 483582
7 34 1291160
7 35 1532432
7 36 6918
7 41 1562530
7 42 49800
7 44 169979
7 45 536615
7 46 1104541
7 48 1264715
7 51 815233
7 52 1560257
7 53 471845
7 57 105600
7 58 495944
7 59 420493
8 0 53330
8 1 1236287
8 3 496169
8 7 1044558
8 9 212118
8 10 1304342
8 12 1259747
8 13 1414293
8 15 1326646
8 16 1147412
8 17 467049
8 18 819960
8 19 1267193
8 24 341628
8 29 600550
8 35 1197588
8 37 827879
8 38 1088818
8 40 1361539
8 43 973899
8 44 353490
8 46 151260
8 47 1212894
8 48 1198441
8 53 378545
8 55 248915
8 56 488842
8 57 876858
8 58 674451
8 59 981206
9 4 1004875
9 5 1121524
9 6 358592
9 7 973210
9 10 472009
9 15 691175
9 16 705488
9 17 502309
9 19 823084
9 21 804603
9 23 36357
9 27 700188
9 28 242216
9 29 905654
9 31 1560897
9 33 613384
9 37 528764
9 38 30321
9 39 1533898
9 40 1018445
9 42 322011
9 45 1360030
9 46 569011
9 48 362681
9 49 176833
9 50 1270939
9 51 1543928
9 53 334839
9 55 304255
9 56 218055
10 0 645799
10 1 678336
10 2 1202445
10 4 305846
10 6 1482841
10 7 26966
10 8 21854
10 12 781135
10 13 641261
10 16 72324
10 17 408744
10 19 395813
10 22 376934
10 23 823199
10 25 16700
10 27 1190071
10 28 443653
10 30 69300
10 32 1068537
10 37 766083
10 38 1155299
10 39 1538409
10 40 1060944
10 41 160893
10 46 1401666
10 47 1558945
10 49 253281
10 50 1435664
10 52 1471906
10 53 1557700
10 54 119678
10 55 609063
10 56 1446366
10 57 1532091
10 58 294503
11 0 396979
11 1 91823
11 2 1195807
11 4 356553
11 7 566203
11 8 1484800
11 12 14306
11 13 718132
11 16 457016
11 18 1406646
11 19 237908
11 20 1018098
11 21 85986
11 22 306381
11 23 1197310
11 26 144621
11 31 1052861
11 35 269689
11 39 330285
11 40 975800
11 41 1324362
11 42 441105
11 43 749997
11 44 1427994
11 46 986182
11 48 964736
11 52 700423
11 54 344928
11 55 94373
11 56 1443277
11 57 1171385
12 2 207240
12 7 1248198
12 9 462830
12 13 680861
12 15 310476
12 16 1237185
12 19 1080292
12 25 1452460
12 26 560302
12 27 311553
12 28 759330
12 29 260500
12 33 379084
12 34 974107
12 37 1031889
12 38 1180954
12 40 1085132
12 43 294961
12 45 517046
12 46 982656
12 47 1523866
12 49 997414
12 51 1145106
12 52 238255
12 56 363872
12 59 132743
13 1 1127760
13 2 341955
13 3 694583
13 5 224671
13 7 737167
13 10 777274
13 12 1133139
13 17 971739
13 18 1062953
13 21 546881
13 23 1280426
13 24 141454
13 26 1520160
13 29 942722
13 31 1258902
13 32 1247846
13 35 861115
13 37 1075671
13 38 187307
13 43 1476439
13 44 1399333
13 49 545153
13 54 266496
13 57 53799
13 58 971063
13 59 1425798
14 1 272309
14 3 348378
14 4 1520193
14 5 1045674
14 9 214947
14 11 314591
14 12 1547554
14 13 1066831
14 15 308494
14 18 762429
14 19 1493620
14 21 1038665
14 22 526711
14 24 755982
14 26 367057
14 31 384250
14 32 422986
14 33 1486354
14 34 940704
14 40 1225207
14 46 1493602
14 48 887603
14 49 1562541
14 51 20353
14 53 1538749
14 55 253437
14 56 1165893
14 57 975013
14 59 787427
15 0 165053
15 3 139270
15 4 486897
15 5 354416
15 6 117632
15 7 841755
15 10 536253
15 16 723351
15 18 1328197
15 24 1454402
15 25 223709
15 26 456179
15 27 722843
15 28 342692
15 29 674568
15 32 1541936
15 34 1373892
15 36 779100
15 37 181208
15 40 1339937
15 42 1349466
15 43 1309090
15 44 1452091
15 47 546107
15 50 85898
15 52 96792
15 55 303880
15 56 904214
15 57 655494
15 58 1523148
16 1 198750
16 3 1066738
16 6 1158959
16 7 442474
16 11 622510
16 13 73716
16 15 853138
16 18 204141
16 19 968574
16 21 1002233
16 22 433697
16 23 199327
16 29 1102410
16 31 1334722
16 32 41400
16 34 1185614
16 35 763103
16 36 1418471
16 38 1513891
16 40 1059582
16 41 1140951
16 47 681228
16 48 856123
16 50 1450599
16 51 1510941
16 52 681483
16 54 732135
16 57 84777
16 59 1088605
17 0 23061
17 1 421617
17 2 232868
17 4 992037
17 6 614057
17 8 491397
17 10 1345137
17 12 1435436
17 16 58439
17 18 170125
17 19 1086801
17 25 1411961
17 26 1167805
17 28 1007723
17 30 823014
17 32 627217
17 34 1431746
17 35 741141
17 37 1540994
17 44 390060
17 49 1300960
17 52 207964
17 54 1161681
17 59 1298738
18 1 476616
18 5 622418
18 6 56404
18 7 879813
18 9 671437
18 11 1362671
18 12 888070
18 13 922035
18 14 1337701
18 15 780668
18 16 523559
18 19 337947
18 21 838156
18 24 1435576
18 26 266507
18 27 708818
18 28 48336
18 29 165984
18 30 94060
18 32 42834
18 33 1264617
18 34 426889
18 38 1305313
18 39 1208766
18 43 989717
18 44 885304
18 45 831944
18 46 1295764
18 47 568150
18 50 1054414
18 51 860486
18 53 506068
18 55 483793
18 56 860491
18 57 508516
18 58 1210322
18 59 1215639
19 1 968257
19 3 1124785
19 4 761944
19 5 1231935
19 6 850424
19 7 427277
19 10 1097245
19 11 1048706
19 14 801713
19 16 233690
19 21 911897
19 22 697211
19 23 866105
19 25 897767
19 27 1351868
19 28 934120
19 29 334129
19 30 177088
19 31 947737
19 36 709197
19 38 823447
19 39 1412597
19 41 1311756
19 42 669028
19 43 1293565
19 51 855058
19 52 883471
19 53 1293797
19 54 742965
19 59 278060
20 0 776611
20 1 797607
20 2 213093
20 3 938306
20 4 1565699
20 5 1112549
20 10 53982
20 12 1454128
20 15 596821
20 16 324400
20 22 1386540
20 24 1444209
20 25 709104
20 30 413992
20 33 1450891
20 34 883657
20 36 675381
20 37 1222179
20 38 744486
20 39 511390
20 41 375603
20 43 1257374
20 45 118984
20 49 874733
20 52 1478707
20 53 460331
20 55 858237
20 56 1278188
20 58 778516
21 1 1491396
21 3 415560
21 4 15309
21 5 221267
21 6 1184215
21 8 83339
21 9 246803
21 14 1016862
21 15 565844
21 16 416285
21 17 705407
21 22 598909
21 24 306551
21 25 429708
21 26 804839
21 27 254954
21 29 300599
21 30 1222735
21 32 1294963
21 33 210332
21 34 1053215
21 35 1118175
21 36 1386556
21 37 543820
21 38 156089
21 39 1334183
21 41 1229251
21 43 1455295
21 44 982000
21 46 1277776
21 52 1471772
21 57 27366
21 58 209869
22 3 1106095
22 4 1309840
22 6 510559
22 7 1174125
22 8 910897
22 12 671322
22 13 1440293
22 14 944514
22 15 179305
22 18 765543
22 19 253196
22 20 1350864
22 24 1230443
22 25 697175
22 27 746611
22 28 466483
22 29 1177164
22 30 561410
22 31 1104957
22 32 41967
22 33 1179886
22 35 1141499
22 40 413203
22 41 1345748
22 47 1470135
22 48 989954
22 49 1546669
22 50 1129347
22 51 1361692
22 57 310355
22 58 551979
22 59 303436
23 1 884193
23 3 1058693
23 5 179144
23 8 1470948
23 10 895888
23 11 579036
23 13 191485
23 14 406763
23 16 223805
23 19 1067792
23 22 1392979
23 25 42645
23 26 350753
23 27 684337
23 29 570404
23 32 598493
23 33 117986
23 35 12066
23 39 1555265
23 40 155798
23 41 714678
23 42 442824
23 44 1168486
23 47 1029755
23 48 814758
23 55 559200
23 56 1209874
23 58 728983
23 59 493766
24 1 1377231
24 3 588499
24 4 351098
24 5 1096814
24 6 891056
24 7 1290338
24 8 1342071
24 10 668969
24 11 1313922
24 14 1429505
24 15 250255
24 17 432324
24 18 448389
24 19 1404386
24 20 1411077
24 21 490371
24 23 289282
24 25 84166
24 26 416963
24 29 1016414
24 30 157133
24 32 847104
24 33 6850
24 34 1315945
24 35 1322900
24 38 497297
24 39 338615
24 41 845159
24 44 87467
24 48 440257
24 49 851578
24 50 1216957
24 52 1000421
24 54 81558
24 55 109932
24 56 719417
24 57 681019
24 59 934502
25 0 1473
25 2 442350
25 5 871759
25 6 1172070
25 7 831918
25 8 260277
25 9 1308211
25 10 172923
25 11 1106424
25 15 211645
25 16 1025869
25 18 432019
25 20 1017555
25 21 482412
25 22 443205
25 23 446915
25 36 404843
25 37 1014915
25 39 87928
25 42 747962
25 45 798648
25 51 578401
25 52 366381
25 54 419353
25 56 762709
25 57 971861
25 58 1103950
25 59 1291218
26 1 432992
26 3 1390615
26 5 1329130
26 9 164708
26 15 425647
26 16 123324
26 19 1315095
26 20 819513
26 23 507169
26 28 1372589
26 29 367847
26 30 276238
26 32 267617
26 33 120008
26 34 1240880
26 35 149568
26 36 1140924
26 43 1018345
26 47 1551231
26 48 392502
26 49 986868
26 50 176681
26 53 1256229
26 55 472287
26 56 724320
27 0 879613
27 1 806226
27 2 885708
27 3 1472707
27 4 1407147
27 6 468874
27 7 1035349
27 9 169234
27 10 511119
27 12 1543296
27 14 320346
27 15 1480450
27 16 1347150
27 17 413436
27 19 252401
27 20 1228616
27 22 1140640
27 23 555387
27 24 323213
27 25 1329576
27 26 608758
27 28 699856
27 29 1388641
27 30 659219
27 32 1026262
27 36 280310
27 37 396482
27 39 1369123
27 43 1222449
27 45 1238344
27 46 413065
27 49 320142
27 50 388452
27 51 229829
27 52 478613
27 57 831084
27 59 209607
28 0 1476536
28 2 622391
28 4 1398669
28 6 187530
28 10 362540
28 11 157509
28 13 479768
28 16 1560170
28 19 727253
28 20 883764
28 22 617423
28 23 273463
28 25 234156
28 29 478674
28 32 68510
28 33 884049
28 34 994167
28 35 1128585
28 36 822538
28 37 60059
28 40 327528
28 41 1525380
28 44 219891
28 46 610499
28 48 1501665
28 49 95886
28 50 490101
28 51 462517
28 52 290128
28 55 1429935
28 59 94195
29 0 1178330
29 4 1071069
29 5 1130531
29 6 567141
29 9 247017
29 12 367602
29 17 140627
29 21 1307709
29 24 242375
29 25 254095
29 28 927640
29 30 1072687
29 33 1059313
29 34 1562482
29 39 704220
29 40 1221298
29 41 211720
29 42 507878
29 43 134683
29 54 177227
29 55 1066239
29 56 1558189
29 57 1409729
29 58 1047556
29 59 1375446
30 0 1257138
30 1 51402
30 3 262769
30 4 220446
30 7 1067981
30 8 1335726
30 10 154350
30 12 1269152
30 14 1030690
30 16 147783
30 17 1130883
30 21 225734
30 23 1493708
30 24 434385
30 26 4303
30 29 983559
30 32 658485
30 33 857897
30 34 797594
30 37 399227
30 40 1399743
30 41 1055931
30 42 1251115
30 45 1070534
30 46 832455
30 47 471042
30 48 273941
30 50 392889
30 53 1208117
30 54 261943
30 55 1422589
30 56 1153351
30 58 315202
31 1 535256
31 3 431647
31 4 94575
31 5 815659
31 7 384922
31 8 1409456
31 9 112679
31 10 1290579
31 11 1290389
31 18 465774
31 19 588110
31 20 970356
31 21 1065021
31 23 231520
31 25 231178
31 26 674215
31 27 1476854
31 32 641076
31 34 1332835
31 37 612220
31 38 650009
31 41 483656
31 44 1096727
31 48 1404366
31 51 1237425
32 0 786767
32 1 133747
32 4 475654
32 6 1075240
32 10 1057893
32 12 165564
32 13 1218731
32 14 916627
32 16 900574
32 19 582663
32 20 1219748
32 23 1476422
32 25 1283486
32 26 402430
32 29 413226
32 34 231119
32 38 574820
32 39 604627
32 40 189120
32 41 881201
32 43 1515982
32 47 355239
32 48 1113053
32 50 394608
32 51 493039
32 52 198671
32 54 1263597
32 55 1540221
32 56 1389316
32 57 443999
33 0 1157172
33 2 1268797
33 3 947799
33 4 1300916
33 7 60385
33 8 487310
33 9 666922
33 11 1042469
33 12 1445946
33 13 1537389
33 14 1204177
33 15 612899
33 19 864569
33 22 380721
33 24 1153882
33 30 222370
33 36 1233321
33 38 1436836
33 39 409421
33 46 1335330
33 50 27149
33 52 746106
33 53 1382408
33 54 539497
33 58 1281507
34 3 119311
34 4 1186724
34 5 1124920
34 8 315698
34 12 611826
34 15 423018
34 17 374866
34 18 1507858
34 19 1199688
34 20 373914
34 21 136772
34 23 1478237
34 24 344281
34 26 1440925
34 29 551301
34 31 836033
34 33 819642
34 35 1419357
34 36 717870
34 37 1234628
34 38 1550619
34 39 403926
34 40 863811
34 41 847034
34 42 978710
34 43 1175818
34 46 494179
34 48 722452
34 51 632919
34 54 1100198
34 55 791543
34 56 1253146
35 3 741338
35 4 198668
35 6 538834
35 7 180124
35 9 1561341
35 11 436460
35 13 1163825
35 18 1525330
35 21 414108
35 23 351975
35 24 1086741
35 27 1262195
35 31 212107
35 32 1177788
35 33 1533697
35 34 76488
35 39 422410
35 40 311379
35 42 928207
35 44 129459
35 48 416798
35 49 1413474
35 51 663491
35 52 1358427
36 2 930565
36 3 543972
36 5 1022484
36 6 356228
36 8 10935
36 10 1222988
36 11 1499931
36 13 237583
36 22 210414
36 23 270226
36 24 1066453
36 25 811490
36 26 628293
36 31 662584
36 38 699108
36 42 329440
36 44 1225115
36 47 839354
36 48 914386
36 49 266013
36 53 457149
36 56 1048582
36 58 1557940
37 4 1025863
37 5 414188
37 6 1367496
37 11 1266082
37 13 64666
37 15 308396
37 16 295027
37 18 620190
37 20 903318
37 21 1018398
37 23 1019774
37 25 403263
37 27 24466
37 28 392186
37 31 1345142
37 32 962348
37 34 418278
37 39 1121654
37 40 915137
37 44 663811
37 46 63338
37 47 31093
37 49 1238376
37 50 1141563
37 56 1403637
37 58 1033210
37 59 1139739
38 2 1058385
38 5 977827
38 7 83304
38 10 770228
38 11 117960
38 12 928205
38 13 1462702
38 16 1523357
38 19 471802
38 25 884881
38 27 364043
38 30 55450
38 31 1527322
38 32 953360
38 37 143797
38 39 876307
38 40 357065
38 41 1167794
38 42 743678
38 43 26217
38 44 1215126
38 45 205105
38 46 905702
38 49 1331141
38 50 360948
38 51 99166
38 56 841670
38 58 841588
39 0 380359
39 1 627270
39 4 43741
39 5 761566
39 6 1097867
39 7 557577
39 9 390795
39 10 580046
39 11 232369
39 15 407837
39 16 1076628
39 17 1549161
39 19 1400152
39 20 843397
39 22 152726
39 27 496750
39 28 681847
39 29 99000
39 31 550411
39 32 650665
39 33 1496229
39 34 323378
39 37 674187
39 42 766024
39 43 672689
39 44 838085
39 46 352510
39 48 67352
39 49 611051
39 50 805138
39 51 768409
39 52 156199
39 54 490973
39 56 650908
39 58 1437656
40 0 1319908
40 1 1023916
40 7 379532
40 8 322943
40 12 1314986
40 13 1276955
40 15 896136
40 19 299802
40 20 100325
40 21 996964
40 22 939983
40 23 62305
40 25 64647
40 26 125646
40 28 985923
40 29 209779
40 30 742183
40 32 833266
40 34 938045
40 36 111652
40 39 1105
40 43 552355
40 47 1038489
40 48 572281
40 49 405707
40 51 1119425
40 53 472594
40 54 1432146
40 56 963585
40 58 837681
41 2 764945
41 5 224827
41 6 838270
41 7 726619
41 8 982287
41 9 459693
41 10 3740
41 11 708330
41 12 1345357
41 13 412507
41 17 962082
41 20 1154062
41 21 1205585
41 23 875775
41 24 419887
41 25 1114623
41 26 335645
41 28 1011628
41 31 1388703
41 32 534614
41 35 51305
41 38 509534
41 39 629277
41 43 137844
41 44 339167
41 48 1499751
41 49 118239
41 50 1169091
41 52 886744
41 53 1213526
41 55 806939
41 56 512594
41 58 768727
42 2 283968
42 5 832389
42 6 1134777
42 10 361438
42 11 737952
42 19 741566
42 20 1438367
42 22 1309007
42 24 801183
42 25 619994
42 28 229699
42 33 785458
42 34 344785
42 35 580790
42 38 1358173
42 40 1519149
42 43 781824
42 45 504218
42 46 1437580
42 47 1442711
42 48 1027002
42 49 1468852
42 51 1290709
42 57 1095602
42 58 595509
43 2 758130
43 5 709721
43 12 701788
43 14 1143526
43 19 958023
43 21 1020897
43 22 165232
43 23 425433
43 29 472164
43 30 197594
43 31 744887
43 32 253838
43 34 440970
43 35 5573
43 36 1378345
43 42 1034529
43 44 1454138
43 45 342042
43 50 911833
43 55 680306
43 57 630229
43 58 1147369
44 5 657930
44 6 28523
44 7 197791
44 10 418161
44 11 674253
44 12 590592
44 13 203168
44 14 1284011
44 15 993896
44 16 1237030
44 17 458532
44 18 1398354
44 20 788375
44 21 318107
44 23 394623
44 26 752086
44 29 1440725
44 33 255936
44 35 1335637
44 36 1338526
44 38 134327
44 41 596852
44 42 1365611
44 43 1533149
44 45 1059224
44 46 939168
44 47 1068337
44 48 30854
44 50 572734
44 52 134963
44 55 1396158
44 59 1171472
45 0 1262644
45 1 1215193
45 4 1554998
45 7 637851
45 8 536563
45 9 124092
45 10 209267
45 11 583446
45 12 1012460
45 15 197079
45 16 116422
45 17 899425
45 21 1173544
45 23 1413273
45 24 606150
45 25 937621
45 26 916044
45 28 1237665
45 32 94283
45 34 634305
45 36 742525
45 42 1405731
45 44 1292021
45 46 409470
45 49 1345442
45 52 301680
45 54 691717
45 57 508706
46 4 816512
46 5 1513444
46 8 1561834
46 9 1290758
46 10 406957
46 11 1465660
46 13 1437257
46 14 1123907
46 16 1504026
46 19 1134950
46 21 1207974
46 23 657135
46 24 1001737
46 27 1190121
46 29 236030
46 33 682146
46 34 1348089
46 36 377883
46 38 1098721
46 40 829204
46 41 1402984
46 44 412789
46 48 504596
46 49 51552
46 51 1366726
46 53 864451
46 55 1315022
47 2 16332
47 3 1306481
47 6 1453243
47 12 1301241
47 18 38751
47 19 245971
47 20 568747
47 22 339879
47 24 1382582
47 25 107353
47 28 346870
47 29 1543991
47 31 1251416
47 33 747429
47 35 556302
47 36 687480
47 37 1269664
47 38 191035
47 40 187247
47 42 1014127
47 43 872169
47 46 638970
47 48 1465611
47 49 670193
47 51 721286
47 55 682142
48 0 212213
48 1 695745
48 3 1406127
48 5 662117
48 6 96633
48 9 128216
48 11 293186
48 15 1470335
48 16 344561
48 19 1484553
48 23 788618
48 24 94035
48 25 206788
48 26 347743
48 28 1217258
48 29 315855
48 30 950950
48 32 84943
48 35 1034524
48 36 563880
48 39 706451
48 42 1223767
48 44 317760
48 45 1216188
48 47 390556
48 49 1291162
48 50 1046202
48 52 1261479
48 53 329447
48 55 611376
48 59 369179
49 2 191556
49 7 950894
49 9 1503795
49 11 328651
49 13 66792
49 14 400303
49 15 396969
49 17 31400
49 18 1023565
49 19 1346749
49 22 779997
49 23 244087
49 24 106867
49 26 776028
49 29 455130
49 30 1387882
49 32 52481
49 33 697625
49 34 1187158
49 35 1404441
49 38 83037
49 39 1459398
49 41 1332651
49 42 168201
49 43 613865
49 45 690350
49 46 676461
49 47 807120
49 50 1297834
49 52 941514
49 53 1196243
49 54 1134900
50 0 139050
50 2 391926
50 4 1384749
50 5 1462830
50 6 418626
50 7 1539011
50 13 898168
50 14 1178398
50 15 161925
50 16 111974
50 18 1556848
50 19 408734
50 21 987895
50 22 556004
50 23 163437
50 26 503188
50 27 454271
50 28 661870
50 31 1053638
50 32 1028437
50 33 1320789
50 34 1183673
50 39 773247
50 41 767761
50 43 295787
50 44 890904
50 46 58220
50 55 1055929
50 56 761131
51 4 607651
51 5 656659
51 6 17198
51 10 91927
51 14 160018
51 18 1202930
51 19 188199
51 20 612666
51 22 1346359
51 23 214049
51 29 864653
51 30 1171250
51 31 941367
51 32 294666
51 33 742870
51 34 1074052
51 38 239063
51 41 401686
51 42 302142
51 46 1411298
51 47 1215910
51 48 1522485
51 49 1372540
51 52 1141557
51 54 724366
51 56 563267
51 58 1109203
52 0 142682
52 1 1511728
52 2 1166100
52 4 464155
52 6 336620
52 9 884467
52 11 23161
52 14 1062956
52 16 173872
52 17 1041863
52 18 544299
52 19 1221519
52 20 366471
52 21 895785
52 24 935933
52 26 1377289
52 27 82644
52 29 455730
52 30 649855
52 33 324780
52 39 1517247
52 40 1150485
52 43 237565
52 44 1101512
52 45 629402
52 47 960696
52 50 1142105
52 51 297850
52 53 1117728
52 55 1011169
52 56 1385775
52 57 28492
52 58 436814
52 59 768442
53 0 106425
53 2 1147249
53 3 366707
53 7 744263
53 10 679799
53 11 802775
53 12 191558
53 13 342386
53 17 197797
53 19 1171942
53 21 327103
53 22 1428303
53 23 304534
53 24 56183
53 27 1437924
53 28 293854
53 29 345488
53 31 879899
53 32 1149622
53 34 1012450
53 36 1418709
53 37 583669
53 39 453023
53 42 315983
53 43 760701
53 44 319450
53 45 797753
53 46 2672
53 47 1189705
53 48 1564822
53 50 1130034
53 59 504780
54 1 893176
54 3 311621
54 7 1238451
54 9 1234703
54 11 1248279
54 13 183868
54 16 902487
54 17 985972
54 19 1279415
54 24 48312
54 25 1251298
54 29 1493586
54 32 633569
54 34 1339644
54 35 587887
54 36 1021176
54 39 1026080
54 41 1130804
54 42 1023012
54 43 746828
54 46 1504822
54 47 1407168
54 51 6401
54 52 1601
54 55 804810
54 57 86690
54 58 611617
55 0 27614
55 3 1083208
55 4 528440
55 5 1198974
55 7 100174
55 9 354231
55 14 51253
55 15 556859
55 17 1173923
55 18 386556
55 19 1448734
55 23 906291
55 26 178122
55 27 339086
55 30 447778
55 31 1106393
55 34 205339
55 35 1382226
55 37 636982
55 38 1232655
55 39 867308
55 42 674154
55 45 471387
55 46 61150
55 47 1364332
55 50 447534
55 54 727713
55 57 985699
56 1 49228
56 3 43943
56 4 915334
56 5 849927
56 9 1272028
56 10 126767
56 19 1164665
56 20 1116947
56 21 376523
56 25 518820
56 26 1049520
56 28 1303195
56 30 351430
56 31 559261
56 34 1276902
56 35 2089
56 36 1464581
56 39 105172
56 41 1153539
56 42 1068747
56 43 1321015
56 44 560146
56 45 1437451
56 49 460482
56 55 235237
56 59 994427
57 0 801753
57 1 1462094
57 4 245996
57 6 201361
57 7 1142880
57 9 1346664
57 10 1524310
57 14 110219
57 17 86489
57 23 710537
57 25 1026256
57 26 94666
57 27 738112
57 29 151794
57 30 550630
57 32 776069
57 34 783297
57 35 176516
57 36 1280146
57 38 422947
57 39 977426
57 40 1484046
57 41 1037097
57 42 291817
57 43 350695
57 49 1353866
57 50 533547
57 52 837720
57 54 1278613
57 55 1561525
57 58 203821
58 1 1203402
58 2 1384222
58 3 243234
58 5 1490392
58 7 1481952
58 11 1224318
58 13 1292644
58 18 554725
58 21 697939
58 23 514174
58 25 380842
58 26 321043
58 29 288915
58 31 830073
58 34 355966
58 36 548994
58 37 378095
58 38 945194
58 41 855638
58 43 939523
58 46 435380
58 47 190385
58 48 1083634
58 49 634636
58 51 236933
58 52 236119
58 53 688769
58 55 762423
59 2 247523
59 8 909455
59 10 736034
59 12 1549507
59 14 838327
59 15 683775
59 16 385398
59 18 1134275
59 19 1479337
59 20 301721
59 21 808873
59 22 883770
59 23 64638
59 24 770583
59 25 557456
59 26 378172
59 28 709493
59 29 52620
59 30 587205
59 31 744568
59 33 678471
59 35 278362
59 39 437966
59 40 632903
59 45 452759
59 48 535670
59 51 414122
59 52 1555337
59 53 505202
59 54 1387792
59 55 1086474
59 57 1325777
