60 1080
27 31 81382
27 36 383433
27 37 42390
27 40 341308
27 45 310238
27 46 369572
27 48 33392
27 49 310450
27 53 282504
27 54 374549
28 7 368001
28 8 498341
28 9 244981
28 21 559102
28 23 565004
28 26 8079
28 29 413223
28 30 188715
28 32 405109
28 36 305411
28 40 581855
28 42 4688
28 45 557539
28 46 179096
28 47 144317
28 48 443364
28 49 497688
28 51 438643
28 58 165989
29 2 336208
29 6 287010
29 7 240864
29 11 408786
29 12 81588
29 13 74637
29 15 280702
29 16 12358
29 18 245985
29 19 279217
29 20 93769
29 22 95571
29 36 277811
29 41 173029
29 43 496222
29 44 540443
29 45 151858
29 48 481908
29 53 545339
29 55 444073
29 57 578867
30 2 576826
30 6 135511
30 8 576662
30 11 138383
30 12 309910
30 14 575739
30 16 320878
30 26 350105
30 28 37900
30 29 526191
30 36 274480
30 38 303522
30 39 40708
30 50 45129
30 51 34806
30 52 481680
30 53 54287
31 0 462571
31 1 261989
31 5 307435
31 9 356428
31 10 112628
31 13 205634
31 19 138210
31 21 262156
31 22 533216
31 27 319621
31 33 34306
31 37 26092
31 51 18435
31 56 286049
31 58 455471
32 1 448034
32 2 140780
32 4 96893
32 14 181357
32 16 414640
32 18 160455
32 20 7045
32 25 567725
32 26 411918
32 28 569485
32 31 145780
32 40 182863
32 41 214252
32 43 281442
32 48 522148
32 51 412059
32 52 294407
32 53 374742
32 58 206253
33 0 457070
33 6 214637
33 10 142
33 14 256746
33 16 254811
33 20 340691
33 21 171514
33 26 114944
33 28 337918
33 29 115459
33 30 3905
33 34 380502
33 36 9158
33 39 382371
33 42 113755
33 45 352403
33 47 95165
33 48 69082
33 55 291848
34 2 214343
34 10 103478
34 16 454812
34 19 385200
34 20 512220
34 21 375435
34 31 501613
34 32 197075
34 35 355714
34 38 382362
34 39 148925
34 46 421942
34 49 353863
34 52 470979
34 54 231302
34 55 186100
35 3 235009
35 5 218209
35 7 17068
35 20 163271
35 24 227316
35 26 249829
35 29 113216
35 47 582673
35 49 248652
35 50 54785
35 58 410613
36 2 236415
36 4 479377
36 6 290696
36 9 216789
36 17 87301
36 18 266871
36 22 280221
36 23 492613
36 27 155779
36 31 8261
36 32 201025
36 42 363935
36 43 560299
36 45 230550
36 48 151985
36 49 77867
36 51 82804
36 56 330475
36 57 230764
37 2 110381
37 3 350368
37 6 276950
37 7 578705
37 11 54697
37 12 191619
37 14 566122
37 15 292238
37 18 144063
37 21 283092
37 23 428627
37 24 362354
37 26 541353
37 29 34616
37 36 368613
37 38 414830
37 42 237870
37 43 132774
37 44 28381
37 47 333071
37 51 420577
37 52 404738
37 54 436927
37 57 224755
37 58 249703
38 3 68951
38 5 459874
38 10 251696
38 18 576244
38 19 273891
38 20 12939
38 22 574262
38 23 34103
38 26 248915
38 28 56280
38 32 108483
38 39 208273
38 40 265663
38 42 31587
38 43 232907
38 46 292201
38 50 121138
38 57 22508
39 0 33897
39 3 501183
39 5 453085
39 10 126120
39 13 394327
39 14 152363
39 17 372269
39 25 286835
39 27 442619
39 28 161962
39 36 186412
39 37 286783
39 40 559631
39 41 100072
39 42 265537
39 50 167616
39 57 210223
39 58 490599
40 5 144516
40 10 26325
40 12 88575
40 13 310747
40 15 247175
40 16 319845
40 18 449616
40 20 201225
40 21 150775
40 22 204382
40 24 73187
40 32 387998
40 36 533499
40 37 571642
40 45 265639
40 54 453020
40 56 260321
40 58 307614
41 2 334573
41 3 185885
41 13 309344
41 14 390717
41 20 184568
41 28 34472
41 31 87031
41 34 399705
41 36 408621
41 39 564510
41 43 42990
41 44 257714
41 48 499513
41 52 62809
41 57 227340
41 59 172598
42 0 482030
42 4 404681
42 6 568791
42 10 348007
42 12 414935
42 15 476771
42 18 68630
42 19 580750
42 22 422465
42 25 521852
42 26 63911
42 27 546876
42 30 250532
42 32 358149
42 33 88189
42 36 538251
42 40 151231
42 44 484012
42 52 181963
42 54 61778
43 8 540827
43 9 520526
43 10 116263
43 11 197970
43 18 437872
43 19 250950
43 23 183174
43 27 577937
43 33 421371
43 34 564458
43 38 73882
43 41 262894
43 44 451930
43 46 122202
43 47 141003
43 51 530852
44 3 448124
44 4 119316
44 6 384240
44 9 444210
44 13 301919
44 16 232942
44 18 124417
44 19 454090
44 20 222093
44 25 121390
44 27 488593
44 34 117237
44 36 310364
44 39 40642
44 45 469082
44 47 411212
44 49 499219
44 54 63048
44 56 419014
45 0 101379
45 9 474270
45 10 418040
45 12 560175
45 13 556017
45 16 526446
45 18 418503
45 20 531866
45 25 25612
45 29 387552
45 32 142216
45 34 481045
45 35 313460
45 37 113428
45 39 449505
45 43 140469
45 46 133265
45 48 396234
45 49 72106
45 50 542050
45 55 275626
45 57 528996
46 0 302398
46 2 399401
46 8 241917
46 10 299
46 16 154839
46 18 414752
46 21 17730
46 22 308353
46 25 63862
46 29 433109
46 35 272799
46 36 508584
46 40 470949
46 45 317020
46 47 21992
46 51 212587
46 52 545449
46 54 271837
46 55 104277
46 56 330214
46 58 97797
47 0 340909
47 1 512117
47 3 203754
47 13 485672
47 15 66688
47 18 73400
47 19 523978
47 21 332526
47 29 285795
47 32 406976
47 34 518350
47 35 73210
47 36 553237
47 39 411327
47 48 480815
47 55 141640
47 56 521274
48 0 486844
48 3 523234
48 4 529645
48 7 556763
48 8 223685
48 12 62658
48 13 481720
48 14 127488
48 15 81209
48 24 49163
48 29 226696
48 30 305475
48 31 442865
48 33 52236
48 36 103374
48 37 462014
48 45 447810
48 50 183510
48 52 224120
48 55 438187
48 59 444164
49 0 191727
49 5 398940
49 12 313731
49 13 295315
49 19 111167
49 23 190367
49 35 455777
49 39 43248
49 40 390507
49 42 290883
49 50 307144
49 53 61255
49 55 307020
49 56 402898
50 2 285239
50 3 293607
50 8 438783
50 11 452043
50 13 377498
50 14 529
50 15 346953
50 18 16006
50 22 366373
50 28 374108
50 32 135234
50 35 318772
50 38 264128
50 41 289894
50 49 135370
50 51 335316
50 53 151926
50 55 480509
50 57 136623
51 0 146917
51 2 424757
51 5 383191
51 8 368783
51 10 310564
51 11 485792
51 12 247609
51 25 286217
51 26 104113
51 35 439031
51 39 7587
51 44 277958
51 49 456946
51 50 468263
51 54 107097
51 56 125493
52 3 529108
52 4 351484
52 12 36172
52 14 452098
52 16 530111
52 17 381936
52 18 77725
52 20 276296
52 32 105290
52 39 29525
52 41 270285
52 49 196547
52 51 245394
52 53 165414
52 56 206005
52 58 507416
52 59 561678
53 0 570503
53 1 558235
53 4 3220
53 10 502009
53 12 504667
53 15 136421
53 18 36935
53 19 26229
53 20 208902
53 22 183337
53 26 148360
53 32 367991
53 33 68649
53 34 47709
53 35 261799
53 36 56541
53 38 312622
53 39 513146
53 42 551074
53 43 464764
53 45 188708
53 47 130629
53 49 246887
53 52 86052
54 6 299190
54 7 486425
54 11 506554
54 18 304278
54 21 183822
54 24 205646
54 25 454873
54 29 380702
54 31 192473
54 33 95268
54 35 291441
54 39 457504
54 40 412583
54 43 142681
54 44 190906
54 49 51914
54 51 346382
54 57 571747
54 58 482104
55 1 265022
55 3 518347
55 4 170338
55 8 111627
55 18 298450
55 19 567059
55 21 491433
55 23 83944
55 24 503253
55 25 354452
55 31 354462
55 35 515261
55 37 543513
55 40 303016
55 41 59428
55 51 305842
55 59 484076
56 2 437190
56 4 378473
56 8 43058
56 9 229454
56 12 469481
56 13 256710
56 15 104140
56 18 178069
56 20 356435
56 24 116354
56 25 353920
56 26 160710
56 27 343856
56 31 310026
56 32 406068
56 34 394266
56 41 252490
56 44 229647
56 45 406129
56 47 515608
56 51 436243
56 52 291449
57 2 462117
57 4 52059
57 6 218800
57 8 78659
57 10 128913
57 17 268842
57 27 72298
57 34 549302
57 35 470057
57 40 132153
57 42 249673
57 44 373667
57 45 558011
57 50 374587
57 51 56609
58 0 58543
58 2 317776
58 16 445387
58 22 37833
58 23 33057
58 25 217469
58 29 166857
58 32 14918
58 33 518774
58 35 120547
58 36 382268
58 37 509659
58 38 300439
58 40 497985
58 44 82842
58 47 401447
58 48 39440
58 56 216653
58 59 413766
59 0 1348
59 1 489572
59 6 378204
59 7 505178
59 9 369471
59 10 1833
59 14 136471
59 18 441978
59 26 159474
59 27 50578
59 29 24330
59 32 489413
59 37 364499
59 38 443913
59 51 416588
59 52 84826
59 53 366964
59 54 429747
59 58 60708
