60 555
50 20 149179
50 24 81614
50 26 13497
50 28 89059
50 33 132321
50 37 17998
50 38 110282
50 40 124347
50 47 64948
50 54 67305
51 2 32617
51 8 56397
51 13 43896
51 15 124356
51 17 60758
51 25 73397
51 45 73687
52 0 122871
52 3 12259
52 12 69503
52 14 55376
52 21 42787
52 29 56879
52 34 105305
52 35 19103
52 47 68077
52 48 126238
53 12 35225
53 15 91240
53 18 134400
53 24 120366
53 29 86044
53 36 73464
53 39 77428
53 40 147275
53 49 38346
53 50 55002
53 51 8126
53 55 145185
54 5 20793
54 12 108016
54 13 98629
54 14 82981
54 15 66813
54 21 67130
54 30 69808
54 38 7843
54 42 112222
54 49 111958
55 2 49982
55 15 97197
55 16 61903
55 21 106956
55 26 130263
55 41 59932
55 42 147593
55 54 79540
55 56 22173
56 3 9230
56 7 82344
56 11 138809
56 13 146854
56 31 84568
56 49 113710
56 51 133822
56 54 151303
57 29 135128
57 37 95207
57 38 1514
58 22 79351
58 23 90023
58 26 87709
58 30 62399
58 32 50871
58 47 28572
58 49 133298
58 52 60573
58 56 136857
59 3 83174
59 10 107381
59 18 53122
59 27 81221
59 28 115255
59 30 130367
59 31 150077
59 32 58331
59 33 143964
59 48 62263
59 54 74901
