100 3000
15 11 963660
15 17 2980228
15 22 3920930
15 25 1847621
15 26 726025
15 28 4435279
15 30 850148
15 36 1587721
15 37 2919120
15 38 3030793
15 40 1319067
15 48 1268242
15 54 3886657
15 55 4161472
15 60 3219030
15 64 661308
15 68 204567
15 72 3470806
15 75 2266128
15 79 3304156
15 85 2678211
15 89 332958
15 90 1701607
15 92 1362055
15 96 489197
16 1 3969695
16 3 4071729
16 5 3127092
16 8 4054460
16 14 1469433
16 17 2501757
16 19 2411965
16 21 1976962
16 26 2173914
16 29 44229
16 33 1042599
16 35 1380728
16 43 3535639
16 44 1927453
16 46 2504833
16 52 3977005
16 56 689315
16 57 3052389
16 64 1699691
16 68 112378
16 69 1965973
16 79 172955
16 80 4083051
16 84 1144228
16 85 2604007
16 87 2442004
16 88 3878798
16 91 1111792
16 95 1775049
16 99 2524107
17 0 615353
17 1 3550283
17 10 3460326
17 29 2782433
17 34 3077753
17 42 1106661
17 44 3616759
17 46 1188438
17 49 3459963
17 50 4040797
17 53 727361
17 55 1030105
17 57 133968
17 59 974575
17 64 3802111
17 73 1207656
17 74 4057097
17 76 406183
17 80 1281840
17 86 155913
17 92 661601
17 94 1445837
17 95 3233702
17 97 2664145
17 98 177
18 7 3635836
18 12 4227312
18 17 4178336
18 20 1597401
18 22 3539083
18 28 2506847
18 34 4354612
18 37 2152097
18 41 3467374
18 42 2410310
18 44 1738371
18 45 3659945
18 46 1348933
18 48 329605
18 49 1785268
18 50 527888
18 57 3209617
18 66 3678207
18 70 760058
18 73 3261879
18 77 2402166
18 79 1215096
18 80 4468221
18 81 1940451
18 85 1237390
18 86 991426
18 88 752513
18 89 2129487
18 96 1646738
18 97 2340717
18 98 3904305
19 6 159220
19 8 3229494
19 15 3781088
19 22 812128
19 23 3161355
19 27 385247
19 29 1420150
19 34 4310262
19 37 1028713
19 38 2694625
19 39 1681893
19 40 977643
19 41 548995
19 45 1103127
19 46 4088573
19 52 710689
19 55 1958992
19 56 917917
19 57 1661469
19 61 2789193
19 63 122841
19 66 3180013
19 67 1068541
19 71 4188628
19 78 4071489
19 81 700236
19 83 1831844
19 86 4110436
19 89 165254
19 92 1646974
19 94 3562271
19 98 2038511
20 5 248186
20 9 3349004
20 10 3563763
20 11 2634500
20 18 3916121
20 19 1758672
20 21 1065568
20 28 2203950
20 35 310740
20 38 3020265
20 41 907550
20 48 1454907
20 58 215062
20 63 3123339
20 64 1609784
20 65 3301367
20 70 178120
20 75 218571
20 77 2098185
20 78 3855331
20 84 4346994
20 88 3319514
20 89 3190394
20 93 4312462
20 94 1234526
20 95 1958715
21 4 289004
21 5 1230679
21 7 3653496
21 8 971304
21 16 2315813
21 17 1424342
21 19 1481436
21 22 878670
21 24 3757472
21 31 2362672
21 37 1451895
21 38 4199050
21 40 4436065
21 50 551819
21 51 3741744
21 58 1236641
21 63 2331357
21 70 1698593
21 72 1105415
21 74 2182475
21 76 3138412
21 77 4159913
21 78 725823
21 81 4136662
21 83 3642348
21 87 468246
21 90 1978820
21 91 3423814
21 97 289392
21 98 2548385
22 0 3157344
22 3 1432118
22 4 2581838
22 6 4109475
22 15 1228869
22 16 2792303
22 17 707650
22 20 2020053
22 24 2375291
22 25 2640839
22 26 1109310
22 29 801086
22 40 2928269
22 42 4466416
22 43 4289925
22 44 4271033
22 45 3737403
22 52 4361203
22 55 2013870
22 59 2765114
22 61 3927350
22 65 856575
22 79 640557
22 80 3440794
22 83 4148372
22 84 3847959
22 91 3263151
22 96 1289630
22 97 2934017
23 0 3501147
23 1 2371756
23 2 1317752
23 8 1537999
23 10 1391630
23 11 1313234
23 13 3254914
23 19 2408996
23 26 1161868
23 41 1026461
23 46 937137
23 49 3498866
23 51 491306
23 57 523161
23 65 1461669
23 66 4316925
23 69 3555374
23 71 452927
23 72 3250819
23 74 1603744
23 81 4114610
23 87 2574152
23 89 1104083
23 91 3638625
23 92 3400293
23 96 3681652
23 99 93588
24 0 3237942
24 1 1653295
24 9 2949465
24 10 4338334
24 15 2479536
24 17 201458
24 18 156669
24 28 3785236
24 31 324908
24 33 3456344
24 34 1311737
24 35 2550449
24 39 686377
24 41 2369821
24 43 2429060
24 44 887508
24 46 1938500
24 54 3472184
24 55 1461220
24 58 1638521
24 61 2431115
24 68 3812424
24 71 1094048
24 73 3711712
24 78 1576843
24 80 3369523
24 84 2141080
24 85 864615
24 92 2602724
24 99 3050636
25 0 1374160
25 3 1390402
25 4 1853009
25 6 2863396
25 8 1313645
25 9 171897
25 11 331875
25 12 3756653
25 18 2593722
25 22 1946622
25 26 2557859
25 27 1559465
25 30 1325516
25 35 3187513
25 36 1935126
25 39 2154065
25 42 2175476
25 46 357473
25 48 4457699
25 52 516108
25 53 2161728
25 55 2991722
25 57 2428891
25 60 1498058
25 65 823070
25 78 2019463
25 80 2301001
25 84 3309101
25 86 1776700
25 87 3841738
25 89 712244
25 90 417164
25 91 2681957
25 93 3151145
26 0 711980
26 7 3559206
26 14 18971
26 18 1987824
26 21 3466736
26 25 3296111
26 30 2339890
26 32 1576852
26 36 611937
26 39 223677
26 41 2416818
26 45 3061641
26 49 3231304
26 50 1418015
26 52 791272
26 65 1469501
26 82 4335402
26 83 1243335
26 88 2639447
26 89 3365353
26 92 3961231
26 93 357206
26 94 3782194
27 2 112883
27 3 3516
27 7 3540514
27 11 3479911
27 16 2705041
27 19 3451845
27 20 2022912
27 21 523791
27 29 3309420
27 33 2429264
27 36 2756652
27 40 2544490
27 42 3383941
27 43 1209781
27 49 272400
27 53 3961203
27 55 1923041
27 63 740151
27 67 3593863
27 78 1764304
27 81 830497
27 83 3930609
27 85 1391371
27 87 3358276
27 97 776774
27 98 327095
27 99 1931387
28 5 3587116
28 8 4475291
28 18 3480702
28 24 2653226
28 26 2791996
28 27 2784433
28 29 2790829
28 32 879608
28 34 2342852
28 47 2077875
28 50 3821901
28 52 1341776
28 58 2522261
28 60 1518977
28 64 895547
28 67 872547
28 69 1852775
28 73 217793
28 75 3757690
28 76 1224126
28 81 1730012
28 83 1199075
28 84 2740415
28 85 2180381
28 95 357989
28 96 3718686
29 4 1648400
29 8 1806722
29 10 3477772
29 11 2695897
29 12 2798466
29 14 102446
29 16 3907881
29 18 2295651
29 20 2050853
29 22 925226
29 24 2736216
29 26 814997
29 28 4301349
29 33 772773
29 36 2221821
29 43 3997863
29 48 608199
29 51 1850840
29 52 3602923
29 56 3003193
29 62 3078006
29 67 2205155
29 69 1942827
29 70 1410531
29 77 188920
29 88 18134
29 96 3936083
29 98 154274
30 7 2765095
30 14 1810846
30 17 4059981
30 18 580128
30 20 512181
30 24 2266186
30 28 1629503
30 32 2657445
30 33 3378719
30 34 1642307
30 38 3406929
30 39 841208
30 40 696823
30 43 2465751
30 44 2023329
30 46 2555513
30 47 3130911
30 51 1248023
30 52 3742575
30 55 3628258
30 58 2053808
30 75 155711
30 78 3768309
30 82 3933818
30 84 1763675
30 87 188325
30 91 2253900
30 93 2641735
30 97 2927050
31 0 4129058
31 10 3767321
31 11 1488883
31 12 2804348
31 23 867390
31 24 3319262
31 25 3410109
31 29 4106636
31 33 2778957
31 37 372491
31 38 2238855
31 43 590553
31 45 3941681
31 49 318999
31 50 4185361
31 53 3599344
31 57 1962725
31 59 3710048
31 61 23748
31 62 1623078
31 65 3981399
31 67 1028552
31 68 1680202
31 69 1186785
31 70 855825
31 71 1801668
31 75 3919819
31 78 3335184
31 80 4476508
31 81 3354971
31 84 338972
31 92 2594282
31 94 3714747
32 1 2995591
32 2 2763728
32 5 1240577
32 7 3523669
32 9 3910246
32 10 1319842
32 12 1140090
32 15 1207774
32 16 863390
32 17 1320133
32 18 32342
32 20 65939
32 24 2024262
32 25 1523861
32 30 4152350
32 37 2539405
32 38 891740
32 45 730114
32 48 3465809
32 49 153609
32 53 3799994
32 55 4406030
32 62 386747
32 65 497864
32 67 1298478
32 69 3690696
32 71 109338
32 75 897285
32 81 2344674
32 82 21688
32 86 3552469
32 95 4213291
32 99 2439709
33 2 3661745
33 7 3976824
33 8 618197
33 11 2109923
33 14 4073428
33 16 3031215
33 20 3238677
33 26 4498678
33 27 993046
33 28 1553857
33 32 3967892
33 38 358109
33 46 828846
33 47 576405
33 54 2058289
33 55 1606280
33 61 3500092
33 66 1559793
33 71 469043
33 73 1626479
33 77 2046311
33 81 2962055
33 85 1475205
33 87 455861
33 89 2820156
33 91 1642137
33 93 4168537
33 97 2199065
33 99 1701335
34 3 4498678
34 4 352095
34 5 1490201
34 12 3854573
34 14 1892468
34 21 2016226
34 25 234523
34 31 1610119
34 35 2708873
34 38 2412496
34 40 211736
34 42 4230713
34 43 3805104
34 46 2468655
34 48 1556295
34 49 2238194
34 50 819522
34 51 1529924
34 56 2328740
34 60 4297185
34 64 1432179
34 69 1931984
34 79 219883
34 84 3743427
34 85 2751890
34 87 3302391
35 0 54589
35 1 3517199
35 3 1000340
35 6 1336779
35 9 470033
35 10 3789559
35 11 1455591
35 13 3973647
35 14 489241
35 15 499315
35 16 2971942
35 20 2513837
35 22 4441415
35 24 3453638
35 29 2437441
35 34 652848
35 39 1347620
35 40 212934
35 44 2807511
35 46 2791470
35 48 2117115
35 51 2578762
35 54 3634358
35 56 938369
35 61 2456873
35 64 1828479
35 69 3897883
35 70 2728244
35 81 1606172
35 82 345606
35 83 4344605
35 85 388470
35 86 4483626
35 94 3554182
36 2 1519868
36 5 3380590
36 6 3853928
36 7 2351988
36 10 3463465
36 16 3704854
36 17 2292563
36 21 4076877
36 24 99325
36 31 1180965
36 35 3461159
36 37 4459893
36 41 2959591
36 42 511937
36 44 1934607
36 46 3613762
36 48 1149110
36 53 286007
36 58 2532572
36 60 3842189
36 72 1677183
36 73 291857
36 75 949856
36 81 4429623
36 82 3536425
36 84 3810820
36 90 2078264
36 95 1064390
37 7 2224708
37 9 1752983
37 10 2674329
37 11 1529464
37 16 1966107
37 19 1437159
37 21 2580420
37 22 2868181
37 23 2683879
37 24 3567577
37 30 2472200
37 31 620113
37 33 2211910
37 34 1028510
37 35 921866
37 60 3512945
37 61 1496108
37 63 2942109
37 65 4465560
37 66 2833560
37 73 3155473
37 74 1046441
37 76 938904
37 77 1561737
37 79 2071806
37 81 887888
37 87 112804
37 88 4334572
37 89 3858915
37 91 2038850
38 2 1899998
38 6 306344
38 7 1500242
38 10 1901512
38 12 2710735
38 14 355232
38 15 2849388
38 18 1028654
38 21 2790808
38 25 4385936
38 31 651767
38 36 3089658
38 43 3471385
38 45 4268655
38 50 132393
38 59 3147924
38 73 363160
38 77 1817759
38 79 91509
38 83 1802393
38 86 3625408
38 90 1012646
38 91 495082
38 92 1234516
38 96 3548908
39 7 1271995
39 10 914463
39 11 3272149
39 17 2076580
39 18 3384255
39 19 988142
39 22 63347
39 26 3860312
39 34 2544615
39 35 2004145
39 36 822457
39 37 3125618
39 46 854201
39 47 2725432
39 49 1892218
39 51 2757999
39 61 3962200
39 69 3369049
39 70 2578969
39 75 1649705
39 77 2517252
39 83 862680
39 84 183508
39 85 4154917
39 86 2856690
39 91 3445166
39 95 1010596
40 13 1688437
40 18 1197888
40 19 437995
40 21 302189
40 24 1747857
40 27 3506422
40 31 626718
40 33 392291
40 36 4432497
40 37 4420860
40 44 953930
40 45 2479683
40 47 1326598
40 50 726955
40 51 802341
40 53 2008544
40 54 191850
40 57 2459129
40 59 1427413
40 62 78236
40 64 1858964
40 65 1335657
40 71 2040209
40 72 2944385
40 73 4167758
40 80 1386517
40 82 3914974
40 85 4315121
40 95 1860526
40 99 1166269
41 1 2341226
41 6 2450171
41 12 1561339
41 14 3422980
41 16 4269289
41 20 1587266
41 22 3949931
41 26 3854425
41 29 3337555
41 30 1531380
41 31 3148869
41 33 2093875
41 36 2467268
41 40 2625424
41 48 1938240
41 50 2023966
41 54 3454184
41 59 314092
41 62 606752
41 63 4183040
41 70 3107810
41 71 338214
41 73 3796963
41 74 322761
41 75 374875
41 87 4432246
41 88 1134511
41 92 3320070
41 94 1839671
41 96 1090251
41 97 796060
42 1 3208425
42 6 1921392
42 7 2986310
42 8 591935
42 16 3813829
42 19 2137394
42 21 4331676
42 22 250022
42 23 3532010
42 28 3949354
42 33 3849163
42 35 2171972
42 36 3846512
42 39 3049620
42 44 2927041
42 49 4274913
42 50 3220682
42 59 3686307
42 60 2704265
42 61 2048728
42 62 37677
42 68 3785372
42 70 3429451
42 76 3685685
42 80 2113067
42 81 172979
42 84 1633496
42 86 2150418
42 87 1164257
42 88 3079368
42 92 489675
42 94 2340712
42 95 3305448
42 96 1601928
43 4 2475246
43 6 3987612
43 7 2814555
43 11 4300824
43 12 122775
43 16 1172494
43 21 1034347
43 24 16765
43 26 1651410
43 30 3216601
43 31 1197189
43 32 297973
43 34 2956758
43 35 4124556
43 52 4163394
43 55 3319423
43 58 3316131
43 59 2225863
43 61 2501346
43 62 3073831
43 63 4012840
43 67 3952661
43 74 4485385
43 75 3262410
43 76 2842436
43 79 2715973
43 83 4055012
43 85 1852779
43 86 990358
43 89 1564815
43 93 3093305
43 97 2258203
44 0 734226
44 1 2661105
44 4 626470
44 10 2480031
44 12 3059452
44 13 2225581
44 17 2119177
44 25 3156531
44 26 2280851
44 29 3731040
44 32 1869971
44 34 3300566
44 35 2141533
44 43 1253625
44 45 4455289
44 48 2070238
44 50 4141089
44 52 3353695
44 54 208827
44 56 4478005
44 57 2524497
44 60 2054526
44 61 3827692
44 62 386440
44 64 9266
44 67 1390473
44 68 3639853
44 75 3546076
44 78 2509230
44 80 4249862
44 86 4443268
44 88 3166408
44 89 2956183
44 90 3071939
44 94 799677
44 95 2190415
44 97 1572567
44 98 3042075
44 99 2450058
45 1 3474256
45 3 1133376
45 4 2970150
45 6 483165
45 7 621679
45 8 1561263
45 14 622245
45 17 2187066
45 26 2820556
45 28 2976663
45 31 2166382
45 32 1351635
45 33 2484822
45 36 2019292
45 38 2568028
45 40 2082712
45 48 2402005
45 58 3648432
45 60 1742662
45 63 1076154
45 66 4488329
45 70 1363810
45 75 2347256
45 80 1917778
45 82 1587578
45 83 3676320
45 91 1733829
45 92 1682373
45 95 991049
45 96 1166479
45 98 803505
46 0 1043408
46 4 3151106
46 9 4345755
46 12 4028411
46 14 2884049
46 15 2667037
46 17 549618
46 25 2046233
46 28 610483
46 30 1198335
46 33 3806171
46 34 1888570
46 43 3480515
46 51 4079626
46 52 1393129
46 57 4451614
46 59 3628055
46 64 1620002
46 65 1372588
46 73 382977
46 76 397707
46 80 3208304
46 81 1291333
46 83 1384001
46 85 517062
46 86 4428798
46 89 1730814
46 96 2482346
47 9 2732436
47 17 1641044
47 20 1088908
47 23 2336839
47 26 3344254
47 30 1774574
47 31 2491022
47 32 4433347
47 34 2718801
47 38 2340611
47 42 3089541
47 44 238441
47 49 73186
47 55 239166
47 60 1234495
47 64 1625566
47 68 3705035
47 69 333400
47 71 1754574
47 72 357169
47 75 4374780
47 76 1319164
47 79 614670
47 80 868821
47 87 1027843
47 90 2658456
47 94 3824857
47 96 4118564
47 98 2118944
48 7 3377046
48 11 3559646
48 14 2405211
48 17 521762
48 18 2794517
48 20 3451747
48 21 1939707
48 22 1731430
48 23 3957428
48 24 3857005
48 30 3228071
48 34 3960364
48 41 28351
48 44 620215
48 58 2123429
48 61 1800119
48 63 1011509
48 64 1415413
48 65 3058876
48 67 1813713
48 73 2822649
48 79 2622990
48 81 1935893
48 85 4388104
48 86 3286209
48 87 4300146
48 89 1853839
48 90 472156
48 91 382730
48 96 3417831
48 97 2972068
48 99 1825761
49 1 1432309
49 5 1127531
49 13 809752
49 14 3203121
49 17 3588684
49 19 1119166
49 20 2011412
49 21 4459894
49 24 1014837
49 26 2490800
49 27 1487480
49 31 2593681
49 32 1937282
49 35 1110461
49 36 2166939
49 38 1410517
49 39 805863
49 40 3854154
49 41 1477303
49 42 2631367
49 43 1885709
49 48 1272685
49 50 1014038
49 53 341753
49 55 3869311
49 59 2713158
49 61 1222045
49 65 3388482
49 68 1503793
49 70 2219923
49 72 4126274
49 83 3749855
49 87 575362
49 88 867185
49 94 1845506
49 95 2433965
49 96 2673195
49 99 2092193
50 4 189097
50 6 764770
50 11 2349842
50 12 3504976
50 13 2668525
50 15 3880610
50 17 3974040
50 20 1455827
50 24 3295373
50 31 3965436
50 36 25329
50 42 4229838
50 43 1896431
50 45 2806119
50 54 3701254
50 62 2758346
50 63 3996716
50 66 1839016
50 67 2289428
50 70 1698573
50 71 610817
50 72 283549
50 74 2597746
50 79 3921994
50 80 3849434
50 84 30508
50 86 512947
50 89 24612
50 90 3949412
50 91 1254669
50 92 1862302
50 93 2102652
50 98 1229136
51 0 3512913
51 3 2403961
51 4 3466505
51 7 2872246
51 10 932735
51 11 3975805
51 12 2929121
51 15 2095828
51 19 2895570
51 22 169269
51 24 1612991
51 27 4320598
51 29 2613915
51 32 2113850
51 37 1127554
51 39 1627822
51 46 4371415
51 47 381144
51 48 3714602
51 52 1727463
51 53 4338293
51 56 778340
51 59 1467107
51 60 800154
51 62 3237514
51 64 1522536
51 72 2375569
51 73 2394335
51 83 4447805
51 86 2928141
51 88 3697484
51 89 2157595
51 92 572562
51 95 627817
51 97 219243
52 0 234765
52 3 665687
52 5 2841398
52 8 2683080
52 12 1911055
52 15 231841
52 16 3634498
52 17 1218402
52 18 1945364
52 19 2542422
52 27 760121
52 29 3342954
52 31 1428742
52 32 3116504
52 34 166651
52 40 2848460
52 42 4085219
52 43 1638312
52 48 1937255
52 50 3698734
52 54 93711
52 58 378585
52 60 2607674
52 71 3843527
52 73 2343539
52 75 2708721
52 76 3957113
52 77 2848642
52 78 1930523
52 79 1162725
52 81 18082
52 82 1637559
52 84 3054065
52 86 2389034
52 87 287996
52 88 1715999
52 96 3492345
53 1 1401034
53 4 1668939
53 6 2176413
53 9 2769540
53 13 2542901
53 14 4000125
53 15 4201188
53 18 2591029
53 21 4220620
53 26 1904079
53 27 815242
53 28 753029
53 33 334842
53 34 2862195
53 35 2152154
53 38 1157038
53 40 1246288
53 41 372662
53 43 2805251
53 46 3578519
53 47 3859794
53 48 4282363
53 49 2468525
53 57 2351520
53 59 2130363
53 61 10144
53 64 2758929
53 65 3808021
53 66 4351530
53 67 3263345
53 70 431453
53 71 3014950
53 73 4406464
53 77 4475069
53 82 441790
53 85 3809445
53 86 1222321
53 87 626444
53 89 2494549
53 90 2461501
53 93 2593069
53 95 1200422
53 99 3756856
54 4 2061638
54 5 957829
54 6 561941
54 13 3646423
54 14 4212356
54 15 3473475
54 24 454114
54 30 2247885
54 38 511718
54 40 223151
54 44 1773137
54 50 3298191
54 51 3044417
54 55 2301381
54 57 3250579
54 61 2523381
54 65 3553207
54 74 2225307
54 88 683584
54 90 385485
54 93 2403457
54 95 1205692
54 98 3192550
55 2 3300428
55 3 1102709
55 5 1107684
55 12 2058855
55 15 136154
55 18 527157
55 22 2041828
55 24 3473506
55 32 2537191
55 33 966972
55 40 967047
55 44 992557
55 46 890878
55 47 4320845
55 50 4489591
55 51 3768458
55 56 211099
55 68 1561119
55 76 78910
55 77 2935562
55 81 1558328
55 82 582510
55 83 2581444
55 85 4316135
55 87 3138051
55 88 1688916
55 92 171192
55 94 3881796
55 95 4389159
55 96 3391261
55 97 3441182
56 1 3441796
56 5 3867815
56 13 1623976
56 14 883987
56 28 2402660
56 29 3820698
56 31 3458130
56 32 3008384
56 37 473345
56 38 1868594
56 42 818946
56 45 1507315
56 49 1303619
56 50 220947
56 51 3482738
56 55 885792
56 58 2225906
56 59 2745836
56 60 979470
56 67 2363514
56 68 4099002
56 78 2462869
56 82 1977725
56 85 2390481
56 92 1949591
56 96 2219782
56 98 4034349
57 1 12839
57 6 1902654
57 7 1692761
57 10 865528
57 11 128496
57 13 888805
57 16 3333839
57 21 2820030
57 25 1246145
57 36 1427083
57 41 1247197
57 49 2559459
57 56 3624179
57 58 1484590
57 59 349801
57 60 1945736
57 64 4042140
57 70 725219
57 72 662087
57 73 2580776
57 78 403371
57 80 1866789
57 82 1239107
57 86 4197081
57 91 2670845
57 93 1662539
57 96 706463
57 97 664009
58 3 3315367
58 5 2326844
58 10 3277715
58 11 4198453
58 12 4311027
58 21 3017092
58 25 1611360
58 26 922692
58 28 2698165
58 30 4118170
58 32 3493362
58 34 6814
58 37 3171769
58 39 2857801
58 41 2658838
58 45 1499931
58 47 357636
58 49 4369803
58 50 3781658
58 51 2875421
58 54 3558585
58 57 3029819
58 59 1526709
58 60 2962175
58 65 3400458
58 69 2567026
58 71 94524
58 75 3148765
58 78 3107278
58 79 1098356
58 85 260105
58 86 3742146
58 88 3226805
58 91 3997377
58 93 2071822
58 94 1696014
58 95 1552864
59 4 4311140
59 5 3393062
59 13 1381486
59 20 2911383
59 22 214037
59 24 117488
59 25 4200400
59 27 1884898
59 36 2494354
59 37 2260333
59 39 2664142
59 41 3423404
59 46 3580819
59 48 1833944
59 56 491572
59 58 432904
59 64 1919018
59 66 88013
59 72 629208
59 85 3655589
59 89 1815410
